object,schema,name,kind,hops_from_seed,mapped_uc,currently_documented,wiki_path,slop_t4_hits
dwh_dbo.ext_dim_customer_phoneverificationdetails,DWH_dbo,Ext_Dim_Customer_PhoneVerificationDetails,lineage_upstream,1,,false,,0
dwh_dbo.ext_dim_customer_screeningstatusid,DWH_dbo,Ext_Dim_Customer_ScreeningStatusID,lineage_upstream,1,,false,,0
dwh_dbo.ext_dim_customer_sf_id,DWH_dbo,Ext_Dim_Customer_SF_ID,lineage_upstream,1,,false,,0
dwh_dbo.ext_dim_customer_stockslending,DWH_dbo,Ext_Dim_Customer_StocksLending,lineage_upstream,1,,false,,0
dwh_dbo.ext_dim_customer_worldcheck,DWH_dbo,Ext_Dim_Customer_WorldCheck,lineage_upstream,1,,false,,0
dwh_dbo.ext_dim_customerstatic,DWH_dbo,Ext_Dim_CustomerStatic,lineage_upstream,1,,false,,0
dwh_dbo.ext_dim_instrument_classification_static,DWH_dbo,Ext_Dim_Instrument_Classification_Static,lineage_upstream,1,,false,,0
dwh_dbo.ext_dim_subchannel_unifycode,DWH_dbo,Ext_Dim_SubChannel_UnifyCode,lineage_upstream,1,,false,,0
dwh_dbo.ext_etoro_billing_vdeposit,DWH_dbo,Ext_etoro_Billing_vDeposit,lineage_upstream,1,,false,,0
dwh_dbo.ext_fca_fact_customeraction,DWH_dbo,Ext_FCA_Fact_CustomerAction,lineage_upstream,1,,false,,0
dwh_dbo.ext_fcupnl_backofficecustomer,DWH_dbo,Ext_FCUPNL_BackOfficeCustomer,lineage_upstream,1,,false,,0
dwh_dbo.ext_fcupnl_currencypricemaxdatewithsplit,DWH_dbo,Ext_FCUPNL_CurrencyPriceMaxDateWithSplit,lineage_upstream,1,,false,,0
dwh_dbo.ext_fcupnl_dictionary_instrument,DWH_dbo,Ext_FCUPNL_Dictionary_Instrument,lineage_upstream,1,,false,,0
dwh_dbo.ext_fcupnl_getspreadedpricecandle60minsplitted,DWH_dbo,Ext_FCUPNL_GetSpreadedPriceCandle60MinSplitted,lineage_upstream,1,,false,,0
dwh_dbo.ext_fcupnl_history_mirror,DWH_dbo,Ext_FCUPNL_History_Mirror,lineage_upstream,1,,false,,0
dwh_dbo.ext_fcupnl_history_splitratio,DWH_dbo,Ext_FCUPNL_History_SplitRatio,lineage_upstream,1,,false,,0
dwh_dbo.ext_fcupnl_positionchangelog,DWH_dbo,Ext_FCUPNL_PositionChangeLog,lineage_upstream,1,,false,,0
dwh_dbo.ext_fgc_guru_copiers,DWH_dbo,Ext_FGC_Guru_Copiers,lineage_upstream,1,,false,,0
dwh_dbo.ext_frt_backoffice_regulationchangelog_all,DWH_dbo,Ext_FRT_BackOffice_RegulationChangeLog_All,lineage_upstream,1,,false,,0
dwh_dbo.ext_fsc_backoffice_customer,DWH_dbo,Ext_FSC_BackOffice_Customer,lineage_upstream,1,,false,,0
dwh_dbo.ext_fsc_backoffice_regulationchangelog,DWH_dbo,Ext_FSC_BackOffice_RegulationChangeLog,lineage_upstream,1,,false,,0
dwh_dbo.ext_fsc_phonecustomer,DWH_dbo,Ext_FSC_PhoneCustomer,lineage_upstream,1,,false,,0
dwh_dbo.ext_fsc_phoneverificationdetails,DWH_dbo,Ext_FSC_PhoneVerificationDetails,lineage_upstream,1,,false,,0
dwh_dbo.ext_fsc_real_customer_customer,DWH_dbo,Ext_FSC_Real_Customer_Customer,lineage_upstream,1,,false,,0
dwh_dbo.ext_fsc_real_history_credit,DWH_dbo,Ext_FSC_Real_History_Credit,lineage_upstream,1,,false,,0
dwh_dbo.ext_fsc_stockslending,DWH_dbo,Ext_FSC_StocksLending,lineage_upstream,1,,false,,0
dwh_dbo.ext_fse_inprocesscashouts,DWH_dbo,Ext_FSE_InProcessCashouts,lineage_upstream,1,,false,,0
dwh_dbo.ext_fse_real_history_credit,DWH_dbo,Ext_FSE_Real_History_Credit,lineage_upstream,1,,false,,0
dwh_dbo.ext_fse_totalcashchangeall,DWH_dbo,Ext_FSE_TotalCashChangeAll,lineage_upstream,1,,false,,0
dwh_dbo.ext_fse_totalpositionamount,DWH_dbo,Ext_FSE_TotalPositionAmount,lineage_upstream,1,,false,,0
dwh_dbo.ext_history_cost,DWH_dbo,Ext_History_Cost,lineage_upstream,1,,false,,0
dwh_dbo.fact_cashout_state,DWH_dbo,Fact_Cashout_State,lineage_upstream,1,,true,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Cashout_State.md,0
dwh_dbo.fact_deposit_state,DWH_dbo,Fact_Deposit_State,lineage_upstream,1,,true,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Deposit_State.md,1
dwh_dbo.fact_snapshotcustomer,DWH_dbo,Fact_SnapshotCustomer,lineage_upstream,1,,true,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotCustomer.md,9
dwh_dbo.fact_snapshotequity,DWH_dbo,Fact_SnapshotEquity,lineage_upstream,1,,true,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotEquity.md,0
dwh_dbo.v_fact_regulationtransfer,DWH_dbo,V_Fact_RegulationTransfer,lineage_upstream,1,,true,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_RegulationTransfer.md,0
dwh_dbo.v_m2m_date_daterange,DWH_dbo,V_M2M_Date_DateRange,lineage_upstream,1,,true,knowledge/synapse/Wiki/DWH_dbo/Views/V_M2M_Date_DateRange.md,0
dwh_staging.compliancestatedb_compliance_regulationcountry,DWH_staging,ComplianceStateDB_Compliance_RegulationCountry,lineage_upstream,1,,false,,0
dwh_staging.etoro_backoffice_bonustype,DWH_staging,etoro_BackOffice_BonusType,lineage_upstream,1,,false,,0
dwh_staging.etoro_backoffice_campaign,DWH_staging,etoro_BackOffice_Campaign,lineage_upstream,1,,false,,0
dwh_staging.etoro_backoffice_compensationreason,DWH_staging,etoro_BackOffice_CompensationReason,lineage_upstream,1,,false,,0
dwh_staging.etoro_backoffice_customer,DWH_staging,etoro_BackOffice_Customer,lineage_upstream,1,,false,,0
dwh_staging.etoro_backoffice_manager,DWH_staging,etoro_BackOffice_Manager,lineage_upstream,1,,false,,0
dwh_staging.etoro_billing_deposit,DWH_staging,etoro_Billing_Deposit,lineage_upstream,1,,false,,0
dwh_staging.etoro_billing_depot,DWH_staging,etoro_Billing_Depot,lineage_upstream,1,,false,,0
dwh_staging.etoro_billing_funding,DWH_staging,etoro_Billing_Funding,lineage_upstream,1,,false,,0
dwh_staging.etoro_billing_protocolmidsettings,DWH_staging,etoro_Billing_ProtocolMIDSettings,lineage_upstream,1,,false,,0
dwh_staging.etoro_billing_recurringdeposit,DWH_staging,etoro_Billing_RecurringDeposit,lineage_upstream,1,,false,,0
dwh_staging.etoro_billing_redeem,DWH_staging,etoro_Billing_Redeem,lineage_upstream,1,,false,,0
dwh_staging.etoro_billing_vdeposit,DWH_staging,etoro_Billing_vDeposit,lineage_upstream,1,,false,,0
dwh_staging.etoro_billing_vwithdrawtofunding,DWH_staging,etoro_Billing_vWithdrawToFunding,lineage_upstream,1,,false,,0
dwh_staging.etoro_billing_withdraw,DWH_staging,etoro_Billing_Withdraw,lineage_upstream,1,,false,,0
dwh_staging.etoro_billing_withdrawtofunding,DWH_staging,etoro_Billing_WithdrawToFunding,lineage_upstream,1,,false,,0
dwh_staging.etoro_customer_customer,DWH_staging,etoro_Customer_Customer,lineage_upstream,1,,false,,0
dwh_staging.etoro_customer_customerstatic,DWH_staging,etoro_Customer_CustomerStatic,lineage_upstream,1,,false,,0
dwh_staging.etoro_dictionary_accountstatus,DWH_staging,etoro_Dictionary_AccountStatus,lineage_upstream,1,,false,,0
dwh_staging.etoro_dictionary_accounttype,DWH_staging,etoro_Dictionary_AccountType,lineage_upstream,1,,false,,0
dwh_staging.etoro_dictionary_cashoutfeegroup,DWH_staging,etoro_Dictionary_CashoutFeeGroup,lineage_upstream,1,,false,,0
dwh_staging.etoro_dictionary_cashoutmode,DWH_staging,etoro_Dictionary_CashoutMode,lineage_upstream,1,,false,,0
dwh_staging.etoro_dictionary_cashoutreason,DWH_staging,etoro_Dictionary_CashoutReason,lineage_upstream,1,,false,,0
dwh_staging.etoro_dictionary_cashoutstatus,DWH_staging,etoro_Dictionary_CashoutStatus,lineage_upstream,1,,false,,0
dwh_staging.etoro_dictionary_clientwithdrawreason,DWH_staging,etoro_Dictionary_ClientWithdrawReason,lineage_upstream,1,,false,,0
dwh_staging.etoro_dictionary_closepositionactiontype,DWH_staging,etoro_Dictionary_ClosePositionActionType,lineage_upstream,1,,false,,0
dwh_staging.etoro_dictionary_country,DWH_staging,etoro_Dictionary_Country,lineage_upstream,1,,false,,0
dwh_staging.etoro_dictionary_countrybin,DWH_staging,etoro_Dictionary_CountryBin,lineage_upstream,1,,false,,0
dwh_staging.etoro_dictionary_countryip,DWH_staging,etoro_Dictionary_CountryIP,lineage_upstream,1,,false,,0
dwh_staging.etoro_dictionary_credittype,DWH_staging,etoro_Dictionary_CreditType,lineage_upstream,1,,false,,0
dwh_staging.etoro_dictionary_currency,DWH_staging,etoro_Dictionary_Currency,lineage_upstream,1,,false,,0
dwh_staging.etoro_dictionary_documentstatus,DWH_staging,etoro_Dictionary_DocumentStatus,lineage_upstream,1,,false,,0
dwh_staging.etoro_dictionary_exchangeinfo,DWH_staging,etoro_Dictionary_ExchangeInfo,lineage_upstream,1,,false,,0
dwh_staging.etoro_dictionary_feeoperationtypes,DWH_staging,etoro_Dictionary_FeeOperationTypes,lineage_upstream,1,,false,,0
dwh_staging.etoro_dictionary_fundingtype,DWH_staging,etoro_Dictionary_FundingType,lineage_upstream,1,,false,,0
dwh_staging.etoro_dictionary_fundtype,DWH_staging,etoro_Dictionary_FundType,lineage_upstream,1,,false,,0
dwh_staging.etoro_dictionary_funnel,DWH_staging,etoro_Dictionary_Funnel,lineage_upstream,1,,false,,0
dwh_staging.etoro_dictionary_gurustatus,DWH_staging,etoro_Dictionary_GuruStatus,lineage_upstream,1,,false,,0
dwh_staging.etoro_dictionary_label,DWH_staging,etoro_Dictionary_Label,lineage_upstream,1,,false,,0
dwh_staging.etoro_dictionary_language,DWH_staging,etoro_Dictionary_Language,lineage_upstream,1,,false,,0
dwh_staging.etoro_dictionary_marketingregion,DWH_staging,etoro_Dictionary_MarketingRegion,lineage_upstream,1,,false,,0
dwh_staging.etoro_dictionary_mifidcategorization,DWH_staging,etoro_Dictionary_MifidCategorization,lineage_upstream,1,,false,,0
dwh_staging.etoro_dictionary_mirrortype,DWH_staging,etoro_Dictionary_MirrorType,lineage_upstream,1,,false,,0
dwh_staging.etoro_dictionary_paymentstatus,DWH_staging,etoro_Dictionary_PaymentStatus,lineage_upstream,1,,false,,0
dwh_staging.etoro_dictionary_pendingclosurestatus,DWH_staging,etoro_Dictionary_PendingClosureStatus,lineage_upstream,1,,false,,0
dwh_staging.etoro_dictionary_phoneverified,DWH_staging,etoro_Dictionary_PhoneVerified,lineage_upstream,1,,false,,0
dwh_staging.etoro_dictionary_platform,DWH_staging,etoro_Dictionary_Platform,lineage_upstream,1,,false,,0
dwh_staging.etoro_dictionary_playerlevel,DWH_staging,etoro_Dictionary_PlayerLevel,lineage_upstream,1,,false,,0
dwh_staging.etoro_dictionary_playerstatus,DWH_staging,etoro_Dictionary_PlayerStatus,lineage_upstream,1,,false,,0
dwh_staging.etoro_dictionary_playerstatusreasons,DWH_staging,etoro_Dictionary_PlayerStatusReasons,lineage_upstream,1,,false,,0
dwh_staging.etoro_dictionary_playerstatussubreasons,DWH_staging,etoro_Dictionary_PlayerStatusSubReasons,lineage_upstream,1,,false,,0
dwh_staging.etoro_dictionary_redeemreason,DWH_staging,etoro_Dictionary_RedeemReason,lineage_upstream,1,,false,,0
dwh_staging.etoro_dictionary_redeemstatus,DWH_staging,etoro_Dictionary_RedeemStatus,lineage_upstream,1,,false,,0
dwh_staging.etoro_dictionary_regionbyip,DWH_staging,etoro_Dictionary_RegionByIP,lineage_upstream,1,,false,,0
dwh_staging.etoro_dictionary_regionname,DWH_staging,etoro_Dictionary_RegionName,lineage_upstream,1,,false,,0
dwh_staging.etoro_dictionary_regulation,DWH_staging,etoro_Dictionary_Regulation,lineage_upstream,1,,false,,0
dwh_staging.etoro_dictionary_riskclassification,DWH_staging,etoro_Dictionary_RiskClassification,lineage_upstream,1,,false,,0
dwh_staging.etoro_dictionary_riskmanagementstatus,DWH_staging,etoro_Dictionary_RiskManagementStatus,lineage_upstream,1,,false,,0
dwh_staging.etoro_dictionary_riskstatus,DWH_staging,etoro_Dictionary_RiskStatus,lineage_upstream,1,,false,,0
dwh_staging.etoro_dictionary_threedsresponsetypes,DWH_staging,etoro_Dictionary_ThreeDsResponseTypes,lineage_upstream,1,,false,,0
dwh_staging.etoro_dictionary_verificationlevel,DWH_staging,etoro_Dictionary_VerificationLevel,lineage_upstream,1,,false,,0
dwh_staging.etoro_dictionary_worldcheck,DWH_staging,etoro_Dictionary_WorldCheck,lineage_upstream,1,,false,,0
dwh_staging.etoro_history_backofficecustomer,DWH_staging,etoro_History_BackOfficeCustomer,lineage_upstream,1,,false,,0
dwh_staging.etoro_history_closepositionendofday,DWH_staging,etoro_History_ClosePositionEndOfDay,lineage_upstream,1,,false,,0
dwh_staging.etoro_history_credit,DWH_staging,etoro_History_Credit,lineage_upstream,1,,false,,0
dwh_staging.etoro_history_mirror,DWH_staging,etoro_History_Mirror,lineage_upstream,1,,false,,0
dwh_staging.etoro_history_positionchangelog,DWH_staging,etoro_History_PositionChangeLog,lineage_upstream,1,,false,,0
dwh_staging.etoro_history_positionchangelog_active,DWH_staging,etoro_History_PositionChangeLog_Active,lineage_upstream,1,,false,,0
dwh_staging.etoro_history_splitratio,DWH_staging,etoro_History_SplitRatio,lineage_upstream,1,,false,,0
dwh_staging.etoro_history_withdrawaction,DWH_staging,etoro_History_WithdrawAction,lineage_upstream,1,,false,,0
dwh_staging.etoro_trade_fund,DWH_staging,etoro_Trade_Fund,lineage_upstream,1,,false,,0
dwh_staging.etoro_trade_futuresinstrumentsinitialmarginbyprovidermapping,DWH_staging,etoro_Trade_FuturesInstrumentsInitialMarginByProviderMapping,lineage_upstream,1,,false,,0
dwh_staging.etoro_trade_futuresmetadata,DWH_staging,etoro_Trade_FuturesMetaData,lineage_upstream,1,,false,,0
dwh_staging.etoro_trade_getinstrument,DWH_staging,etoro_Trade_GetInstrument,lineage_upstream,1,,false,,0
dwh_staging.etoro_trade_indexdividends,DWH_staging,etoro_Trade_IndexDividends,lineage_upstream,1,,false,,0
dwh_staging.etoro_trade_instrumentcusip,DWH_staging,etoro_Trade_InstrumentCusip,lineage_upstream,1,,false,,0
dwh_staging.etoro_trade_instrumentgroups,DWH_staging,etoro_Trade_InstrumentGroups,lineage_upstream,1,,false,,0
dwh_staging.etoro_trade_instrumentmetadata,DWH_staging,etoro_Trade_InstrumentMetaData,lineage_upstream,1,,false,,0
dwh_staging.etoro_trade_mirror,DWH_staging,etoro_Trade_Mirror,lineage_upstream,1,,false,,0
dwh_staging.etoro_trade_openpositionendofday,DWH_staging,etoro_Trade_OpenPositionEndOfDay,lineage_upstream,1,,false,,0
dwh_staging.etoro_trade_positionairdroplog,DWH_staging,etoro_Trade_PositionAirdropLog,lineage_upstream,1,,false,,0
dwh_staging.etoro_trade_positionsprocessedforindexdividnds,DWH_staging,etoro_Trade_PositionsProcessedForIndexDividnds,lineage_upstream,1,,false,,0
dwh_staging.etoro_trade_providertoinstrument,DWH_staging,etoro_Trade_ProviderToInstrument,lineage_upstream,1,,false,,0
dwh_staging.fiktivo_affiliatecommission_credit,DWH_staging,fiktivo_AffiliateCommission_Credit,lineage_upstream,1,,false,,0
dwh_staging.fiktivo_affiliatecommission_creditcommission,DWH_staging,fiktivo_AffiliateCommission_CreditCommission,lineage_upstream,1,,false,,0
dwh_staging.fiktivo_affiliatecommission_registration,DWH_staging,fiktivo_AffiliateCommission_Registration,lineage_upstream,1,,false,,0
dwh_staging.fiktivo_affiliatecommission_registrationcommission,DWH_staging,fiktivo_AffiliateCommission_RegistrationCommission,lineage_upstream,1,,false,,0
dwh_staging.fiktivo_dbo_tblaff_affiliates,DWH_staging,fiktivo_dbo_tblaff_Affiliates,lineage_upstream,1,,false,,0
dwh_staging.fiktivo_dbo_tblaff_affiliatesgroups,DWH_staging,fiktivo_dbo_tblaff_AffiliatesGroups,lineage_upstream,1,,false,,0
dwh_staging.fiktivo_dbo_tblaff_affiliatetypes,DWH_staging,fiktivo_dbo_tblaff_AffiliateTypes,lineage_upstream,1,,false,,0
dwh_staging.fiktivo_dbo_tblaff_languages,DWH_staging,fiktivo_dbo_tblaff_Languages,lineage_upstream,1,,false,,0
dwh_staging.fiktivo_dbo_tblaff_marketingexpense,DWH_staging,fiktivo_dbo_tblaff_MarketingExpense,lineage_upstream,1,,false,,0
dwh_staging.fiktivo_dbo_tblaff_paymentdetails,DWH_staging,fiktivo_dbo_tblaff_PaymentDetails,lineage_upstream,1,,false,,0
dwh_staging.fiktivo_dbo_tblaff_tier2members,DWH_staging,fiktivo_dbo_tblaff_Tier2Members,lineage_upstream,1,,false,,0
dwh_staging.historycosts_dictionary_calculationtype,DWH_staging,HistoryCosts_Dictionary_CalculationType,lineage_upstream,1,,false,,0
dwh_staging.historycosts_dictionary_costconfigurationid,DWH_staging,HistoryCosts_Dictionary_CostConfigurationId,lineage_upstream,1,,false,,0
dwh_staging.historycosts_dictionary_costsubtype,DWH_staging,HistoryCosts_Dictionary_CostSubtype,lineage_upstream,1,,false,,0
dwh_staging.historycosts_dictionary_costtype,DWH_staging,HistoryCosts_Dictionary_CostType,lineage_upstream,1,,false,,0
dwh_staging.historycosts_dictionary_executionoperationtype,DWH_staging,HistoryCosts_Dictionary_ExecutionOperationType,lineage_upstream,1,,false,,0
dwh_staging.ip2location,DWH_staging,IP2Location,lineage_upstream,1,,false,,0
dwh_staging.pricelog_candles_currencypricemaxdatewithsplitview,DWH_staging,PriceLog_Candles_CurrencyPriceMaxDateWithSplitView,lineage_upstream,1,,false,,0
dwh_staging.pricelog_candles_currencypricemaxdatewithsplitview_splitinsthistory,DWH_staging,PriceLog_Candles_CurrencyPriceMaxDateWithSplitView_SplitInstHistory,lineage_upstream,1,,false,,0
dwh_staging.pricelog_history_currencyprice_active,DWH_staging,PriceLog_History_CurrencyPrice_Active,lineage_upstream,1,,false,,0
dwh_staging.rankings_stockinfo_instrumentdata,DWH_staging,Rankings_StockInfo_InstrumentData,lineage_upstream,1,,false,,0
dwh_staging.rankings_stockinfo_metadata,DWH_staging,Rankings_StockInfo_Metadata,lineage_upstream,1,,false,,0
dwh_staging.salesforce_db_prod_dbo_salesforcetobomanagermapping,DWH_staging,SalesForce_DB_Prod_dbo_SalesForceToBOManagerMapping,lineage_upstream,1,,false,,0
dwh_staging.screeningservice_dictionary_screeningstatus,DWH_staging,ScreeningService_Dictionary_ScreeningStatus,lineage_upstream,1,,false,,0
dwh_staging.streams0_dbo_entries,DWH_staging,Streams0_dbo_Entries,lineage_upstream,1,,false,,0
dwh_staging.sts_audit_useroperationsdata,DWH_staging,STS_Audit_UserOperationsData,lineage_upstream,1,,false,,0
dwh_staging.userapidb_customer_customeridentification,DWH_staging,UserApiDB_Customer_CustomerIdentification,lineage_upstream,1,,false,,0
dwh_staging.userapidb_dictionary_evmatchstatus,DWH_staging,UserApiDB_Dictionary_EvMatchStatus,lineage_upstream,1,,false,,0
dwh_staging.userapidb_dictionary_extendeduserfield,DWH_staging,UserApiDB_Dictionary_ExtendedUserField,lineage_upstream,1,,false,,0
dwh_staging.userapidb_dictionary_verificationstatus,DWH_staging,UserApiDB_Dictionary_VerificationStatus,lineage_upstream,1,,false,,0
dwh_watchlists.fact_watchlists,DWH_watchlists,Fact_Watchlists,lineage_upstream,1,,false,,0
dwh_watchlists.fact_watchlistsitems,DWH_watchlists,Fact_WatchlistsItems,lineage_upstream,1,,false,,0
emoney_dbo.customereodbalance,eMoney_dbo,CustomerEODBalance,lineage_upstream,1,,false,,0
emoney_dbo.emoney_account_mappings,eMoney_dbo,eMoney_Account_Mappings,lineage_upstream,1,,true,knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Account_Mappings.md,0
emoney_dbo.emoney_calculated_balance,eMoney_dbo,eMoney_Calculated_Balance,lineage_upstream,1,,true,knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Calculated_Balance.md,0
emoney_dbo.emoney_country_codes_mapping_iso,eMoney_dbo,eMoney_Country_Codes_Mapping_ISO,lineage_upstream,1,,true,knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Country_Codes_Mapping_ISO.md,0
emoney_dbo.emoney_currency_instrument_mapping_static,eMoney_dbo,eMoney_Currency_Instrument_Mapping_Static,lineage_upstream,1,,true,knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Currency_Instrument_Mapping_Static.md,0
emoney_dbo.emoney_currency_mapping_iso,eMoney_dbo,eMoney_Currency_Mapping_ISO,lineage_upstream,1,,true,knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Currency_Mapping_ISO.md,0
emoney_dbo.emoney_customer_risk_assessment_classification_table,eMoney_dbo,emoney_customer_risk_assessment_classification_table,lineage_upstream,1,,false,,0
emoney_dbo.emoney_dictionary_accountprogram,eMoney_dbo,eMoney_Dictionary_AccountProgram,lineage_upstream,1,,true,knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Dictionary_AccountProgram.md,0
emoney_dbo.emoney_dictionary_accountstatus,eMoney_dbo,eMoney_Dictionary_AccountStatus,lineage_upstream,1,,true,knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Dictionary_AccountStatus.md,0
emoney_dbo.emoney_dictionary_accountsubprogram,eMoney_dbo,eMoney_Dictionary_AccountSubProgram,lineage_upstream,1,,true,knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Dictionary_AccountSubProgram.md,0
emoney_dbo.emoney_dictionary_cardstatus,eMoney_dbo,eMoney_Dictionary_CardStatus,lineage_upstream,1,,true,knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Dictionary_CardStatus.md,0
emoney_dbo.emoney_dictionary_currencybalancestatus,eMoney_dbo,eMoney_Dictionary_CurrencyBalanceStatus,lineage_upstream,1,,true,knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Dictionary_CurrencyBalanceStatus.md,0
emoney_dbo.emoney_panel_retention_daily,eMoney_dbo,eMoney_Panel_Retention_Daily,lineage_upstream,1,,true,knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Panel_Retention_Daily.md,0
emoney_dbo.etl_accountsnapshot,eMoney_dbo,ETL_AccountSnapshot,lineage_upstream,1,,false,,0
emoney_dbo.fiataccountsproperties,eMoney_dbo,FiatAccountsProperties,lineage_upstream,1,,false,,0
emoney_dbo.fiataccountstatuses,eMoney_dbo,FiatAccountStatuses,lineage_upstream,1,,false,,0
emoney_dbo.fiatcardstatuses,eMoney_dbo,FiatCardStatuses,lineage_upstream,1,,false,,0
emoney_dbo.fiatcurrencybalances,eMoney_dbo,FiatCurrencyBalances,lineage_upstream,1,,false,,0
emoney_dbo.fiatcurrencybalancesstatuses,eMoney_dbo,FiatCurrencyBalancesStatuses,lineage_upstream,1,,false,,0
emoney_dbo.fiattransactions,eMoney_dbo,FiatTransactions,lineage_upstream,1,,false,,0
emoney_dbo.fiattransactionsstatuses,eMoney_dbo,FiatTransactionsStatuses,lineage_upstream,1,,false,,0
emoney_dbo.transactionsprovidersmapping,eMoney_dbo,TransactionsProvidersMapping,lineage_upstream,1,,false,,0
emoney_google_sheets.emoney_test_users,eMoney_google_sheets,emoney_test_users,lineage_upstream,1,,false,,0
emoney_tribe.accountsactivities_862157,eMoney_Tribe,AccountsActivities_862157,lineage_upstream,1,,true,knowledge/synapse/Wiki/eMoney_Tribe/Tables/AccountsActivities_862157.md,0
emoney_tribe.accountsactivities_accountactivity-833937,eMoney_Tribe,AccountsActivities_AccountActivity-833937,lineage_upstream,1,,true,knowledge/synapse/Wiki/eMoney_Tribe/Tables/AccountsActivities_AccountActivity-833937.md,0
emoney_tribe.accountsactivities_riskactions-322546,eMoney_Tribe,AccountsActivities_RiskActions-322546,lineage_upstream,1,,true,knowledge/synapse/Wiki/eMoney_Tribe/Tables/AccountsActivities_RiskActions-322546.md,0
emoney_tribe.accountsactivities_securitychecks-471048,eMoney_Tribe,AccountsActivities_SecurityChecks-471048,lineage_upstream,1,,false,,0
emoney_tribe.accountssnapshots-509416,eMoney_Tribe,AccountsSnapshots-509416,lineage_upstream,1,,false,,0
emoney_tribe.accountssnapshots_accountsnapshot-956050,eMoney_Tribe,AccountsSnapshots_AccountSnapshot-956050,lineage_upstream,1,,false,,0
emoney_tribe.accountssnapshots_bankaccount-393561,eMoney_Tribe,AccountsSnapshots_BankAccount-393561,lineage_upstream,1,,false,,0
emoney_tribe.accountssnapshots_bankaccounts-795870,eMoney_Tribe,AccountsSnapshots_BankAccounts-795870,lineage_upstream,1,,false,,0
emoney_tribe.authorizes-837045,eMoney_Tribe,Authorizes-837045,lineage_upstream,1,,false,,0
emoney_tribe.authorizes_authorize-312243,eMoney_Tribe,Authorizes_Authorize-312243,lineage_upstream,1,,false,,0
emoney_tribe.authorizes_riskactions-796100,eMoney_Tribe,Authorizes_RiskActions-796100,lineage_upstream,1,,false,,0
emoney_tribe.authorizes_securitychecks-30662,eMoney_Tribe,Authorizes_SecurityChecks-30662,lineage_upstream,1,,false,,0
emoney_tribe.cardssnapshots-890718,eMoney_Tribe,CardsSnapshots-890718,lineage_upstream,1,,false,,0
emoney_tribe.cardssnapshots_account-513255,eMoney_Tribe,CardsSnapshots_Account-513255,lineage_upstream,1,,false,,0
emoney_tribe.cardssnapshots_accounts-350640,eMoney_Tribe,CardsSnapshots_Accounts-350640,lineage_upstream,1,,false,,0
emoney_tribe.cardssnapshots_bankaccount-341626,eMoney_Tribe,CardsSnapshots_BankAccount-341626,lineage_upstream,1,,false,,0
emoney_tribe.cardssnapshots_bankaccounts-83854,eMoney_Tribe,CardsSnapshots_BankAccounts-83854,lineage_upstream,1,,false,,0
emoney_tribe.cardssnapshots_cardsnapshot-140457,eMoney_Tribe,CardsSnapshots_CardSnapshot-140457,lineage_upstream,1,,false,,0
emoney_tribe.settlementstransactions-333243,eMoney_Tribe,SettlementsTransactions-333243,lineage_upstream,1,,false,,0
emoney_tribe.settlementstransactions_riskactions-236807,eMoney_Tribe,SettlementsTransactions_RiskActions-236807,lineage_upstream,1,,false,,0
emoney_tribe.settlementstransactions_securitychecks-426253,eMoney_Tribe,SettlementsTransactions_SecurityChecks-426253,lineage_upstream,1,,false,,0
emoney_tribe.settlementstransactions_settlementtransaction-637239,eMoney_Tribe,SettlementsTransactions_SettlementTransaction-637239,lineage_upstream,1,,false,,0
exe.exe_staking_airdrop_result,EXE,EXE_Staking_AirDrop_Result,lineage_upstream,1,,false,,0
exw_currency.currencies,EXW_Currency,Currencies,lineage_upstream,1,,false,,0
exw_currency.instruments,EXW_Currency,Instruments,lineage_upstream,1,,false,,0
exw_dbo.exw_aml_limited_accounts,EXW_dbo,EXW_Aml_Limited_Accounts,lineage_upstream,1,,true,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_Aml_Limited_Accounts.md,0
exw_dbo.exw_amlproviderid,EXW_dbo,EXW_AMLProviderID,lineage_upstream,1,,true,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_AMLProviderID.md,0
exw_dbo.exw_dimuser_enriched,EXW_dbo,EXW_DimUser_Enriched,lineage_upstream,1,,true,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_DimUser_Enriched.md,0
