source,wiki_md,kind,db,schema,table,uc_target,mapped,uc_exists,uc_table_comment_set,uc_total_cols,uc_commented_cols,uc_tier_drift_cols,uc_col_coverage_pct,bucket
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_ApproperiatenessTest_FTP_CID_Level.md,Table,,BI_DB_dbo,BI_DB_ApproperiatenessTest_FTP_CID_Level,main.bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_approperiatenesstest_ftp_cid_level,yes,yes,yes,11,11,0,100.0,OK
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_ASIC_ClientBalanceFinance.md,Table,,BI_DB_dbo,BI_DB_ASIC_ClientBalanceFinance,main.bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_asic_clientbalancefinance,yes,yes,yes,22,19,0,86.4,OK
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_ASIC_CreditLine_At_transfer.md,Table,,BI_DB_dbo,BI_DB_ASIC_CreditLine_At_transfer,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_ASIC_GAML_Invested_Amount.md,Table,,BI_DB_dbo,BI_DB_ASIC_GAML_Invested_Amount,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_ASIC_Monitoring_CFD.md,Table,,BI_DB_dbo,BI_DB_ASIC_Monitoring_CFD,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_ASIC_Monitoring_CFD_W_Sun.md,Table,,BI_DB_dbo,BI_DB_ASIC_Monitoring_CFD_W_Sun,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_ASIC_Monthly_Positions.md,Table,,BI_DB_dbo,BI_DB_ASIC_Monthly_Positions,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_AssignmentToolBacklog.md,Table,,BI_DB_dbo,BI_DB_AssignmentToolBacklog,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_AssignmentToolSLAs.md,Table,,BI_DB_dbo,BI_DB_AssignmentToolSLAs,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_AssignmentToolTasks.md,Table,,BI_DB_dbo,BI_DB_AssignmentToolTasks,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_AssignmentToolVolumes.md,Table,,BI_DB_dbo,BI_DB_AssignmentToolVolumes,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_AvgHoldingTime.md,Table,,BI_DB_dbo,BI_DB_AvgHoldingTime,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Bing_PBI_Campaign_Dict.md,Table,,BI_DB_dbo,BI_DB_Bing_PBI_Campaign_Dict,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Bing_PBI_Daily_Perf.md,Table,,BI_DB_dbo,BI_DB_Bing_PBI_Daily_Perf,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Bing_PBI_Goals_Funnels.md,Table,,BI_DB_dbo,BI_DB_Bing_PBI_Goals_Funnels,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Bing_PBI_Group_Dict.md,Table,,BI_DB_dbo,BI_DB_Bing_PBI_Group_Dict,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Blocked_Customers.md,Table,,BI_DB_dbo,BI_DB_Blocked_Customers,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_BODailyCompensations.md,Table,,BI_DB_dbo,BI_DB_BODailyCompensations,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_BO_Generated_Compensations.md,Table,,BI_DB_dbo,BI_DB_BO_Generated_Compensations,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_BuyTax_Fix.md,Table,,BI_DB_dbo,BI_DB_BuyTax_Fix,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CapitalGuarantee_Panel.md,Table,,BI_DB_dbo,BI_DB_CapitalGuarantee_Panel,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Capital_Adequacy_Daily_Equity.md,Table,,BI_DB_dbo,BI_DB_Capital_Adequacy_Daily_Equity,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Capital_Adequacy_Daily_NOP_KASA.md,Table,,BI_DB_dbo,BI_DB_Capital_Adequacy_Daily_NOP_KASA,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Capital_Adequacy_Monthly_NOP.md,Table,,BI_DB_dbo,BI_DB_Capital_Adequacy_Monthly_NOP,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Capital_Guarantee.md,Table,,BI_DB_dbo,BI_DB_Capital_Guarantee,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Cashout_Performance_Monitoring.md,Table,,BI_DB_dbo,BI_DB_Cashout_Performance_Monitoring,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CashRiskMatrix.md,Table,,BI_DB_dbo,BI_DB_CashRiskMatrix,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CBZero_TreesizeZero_Alert.md,Table,,BI_DB_dbo,BI_DB_CBZero_TreesizeZero_Alert,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CB_CycleGap_Categorization.md,Table,,BI_DB_dbo,BI_DB_CB_CycleGap_Categorization,main.bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_cb_cyclegap_categorization,yes,yes,yes,26,26,0,100.0,OK
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_ChargebackReport.md,Table,,BI_DB_dbo,BI_DB_ChargebackReport,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CIDFirstDates.deploy-report.md,Table,,BI_DB_dbo,BI_DB_CIDFirstDates.deploy-report,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CIDFirstDates.md,Table,,BI_DB_dbo,BI_DB_CIDFirstDates,pii_data.pii_data.gold_sql_dp_prod_we_bi_db_dbo_bi_db_cidfirstdates,yes,no,no,0,0,0,0.0,MISSING_IN_UC
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CIDFunnelFlow.md,Table,,BI_DB_dbo,BI_DB_CIDFunnelFlow,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CIDLevel_Settlement_Report.md,Table,,BI_DB_dbo,BI_DB_CIDLevel_Settlement_Report,main.bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_cidlevel_settlement_report,yes,yes,yes,13,12,0,92.3,OK
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CID_BalanceDays.md,Table,,BI_DB_dbo,BI_DB_CID_BalanceDays,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CID_DailyCluster.md,Table,,BI_DB_dbo,BI_DB_CID_DailyCluster,main.bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_cid_dailycluster,yes,yes,yes,13,13,0,100.0,OK
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CID_DailyPanel_Club.md,Table,,BI_DB_dbo,BI_DB_CID_DailyPanel_Club,main.bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_cid_dailypanel_club,yes,yes,yes,70,70,0,100.0,OK
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CID_DailyPanel_FullData.md,Table,,BI_DB_dbo,BI_DB_CID_DailyPanel_FullData,main.bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_cid_dailypanel_fulldata,yes,yes,yes,184,184,0,100.0,OK
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CID_DailyPanel_FullData_SWITCH.md,Table,,BI_DB_dbo,BI_DB_CID_DailyPanel_FullData_SWITCH,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CID_Daily_AcquisitionFunnel_VBT.md,Table,,BI_DB_dbo,BI_DB_CID_Daily_AcquisitionFunnel_VBT,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CID_Daily_NWA.md,Table,,BI_DB_dbo,BI_DB_CID_Daily_NWA,main.bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_cid_daily_nwa,yes,yes,yes,23,20,0,87.0,OK
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CID_LifeStageDefinition.md,Table,,BI_DB_dbo,BI_DB_CID_LifeStageDefinition,main.bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_cid_lifestagedefinition,yes,yes,yes,12,12,0,100.0,OK
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CID_MonthlyPanel_FullData.md,Table,,BI_DB_dbo,BI_DB_CID_MonthlyPanel_FullData,main.dwh.gold_sql_dp_prod_we_bi_db_dbo_bi_db_cid_monthlypanel_fulldata,yes,yes,yes,192,183,0,95.3,OK
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CID_NPS_Panel.md,Table,,BI_DB_dbo,BI_DB_CID_NPS_Panel,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CID_VerificationLevel.md,Table,,BI_DB_dbo,BI_DB_CID_VerificationLevel,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CID_WeeklyPanel_FullData.md,Table,,BI_DB_dbo,BI_DB_CID_WeeklyPanel_FullData,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_ClientBalance_DDR_Data_Integrity_Alert.md,Table,,BI_DB_dbo,BI_DB_ClientBalance_DDR_Data_Integrity_Alert,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Client_Balance_Aggregate_Level_New.md,Table,,BI_DB_dbo,BI_DB_Client_Balance_Aggregate_Level_New,main.bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_client_balance_aggregate_level_new,yes,yes,yes,177,174,0,98.3,OK
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Client_Balance_Breakdown_Instrument_Level.md,Table,,BI_DB_dbo,BI_DB_Client_Balance_Breakdown_Instrument_Level,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Client_Balance_CID_Level_New.md,Table,,BI_DB_dbo,BI_DB_Client_Balance_CID_Level_New,main.bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_client_balance_cid_level_new,yes,yes,yes,178,169,0,94.9,OK
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Client_Balance_CID_Level_New_Blocked.md,Table,,BI_DB_dbo,BI_DB_Client_Balance_CID_Level_New_Blocked,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Client_New_CompensationBreakdown.md,Table,,BI_DB_dbo,BI_DB_Client_New_CompensationBreakdown,main.bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_client_new_compensationbreakdown,yes,yes,yes,34,31,0,91.2,OK
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_ClubChangeLog.md,Table,,BI_DB_dbo,BI_DB_ClubChangeLog,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_ClubChangeLogProduct.md,Table,,BI_DB_dbo,BI_DB_ClubChangeLogProduct,main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_clubchangelogproduct,yes,yes,yes,14,14,0,100.0,OK
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_ClubUsersDataRemarketingGoogle.md,Table,,BI_DB_dbo,BI_DB_ClubUsersDataRemarketingGoogle,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_ClusteringDailyPrepData.md,Table,,BI_DB_dbo,BI_DB_ClusteringDailyPrepData,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_ClusteringLog.md,Table,,BI_DB_dbo,BI_DB_ClusteringLog,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CMR_Phase2_ClientBalance.md,Table,,BI_DB_dbo,BI_DB_CMR_Phase2_ClientBalance,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CMR_Phase2_CycleGap.md,Table,,BI_DB_dbo,BI_DB_CMR_Phase2_CycleGap,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CMR_Phase2_EU_Outliers.md,Table,,BI_DB_dbo,BI_DB_CMR_Phase2_EU_Outliers,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CMR_Phase2_FinraGap.md,Table,,BI_DB_dbo,BI_DB_CMR_Phase2_FinraGap,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CMR_Phase2_Finra_NonCash_Comps.md,Table,,BI_DB_dbo,BI_DB_CMR_Phase2_Finra_NonCash_Comps,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CMR_Phase2_LiabilityDecomp.md,Table,,BI_DB_dbo,BI_DB_CMR_Phase2_LiabilityDecomp,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CMR_Phase2_USA_CustomerBalance_ApexAdjusted.md,Table,,BI_DB_dbo,BI_DB_CMR_Phase2_USA_CustomerBalance_ApexAdjusted,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Compensation_Activity_Data_CompensationReason.md,Table,,BI_DB_dbo,BI_DB_Compensation_Activity_Data_CompensationReason,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Compensation_Activity_Data_Regulation.md,Table,,BI_DB_dbo,BI_DB_Compensation_Activity_Data_Regulation,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Compliance_Clients_Dashboard_EOM_Pos.md,Table,,BI_DB_dbo,BI_DB_Compliance_Clients_Dashboard_EOM_Pos,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Compliance_Illegal_Trades_Alerts.md,Table,,BI_DB_dbo,BI_DB_Compliance_Illegal_Trades_Alerts,main.bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_compliance_illegal_trades_alerts,yes,yes,yes,41,40,0,97.6,OK
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Compliance_Restriction_Lists_CIDs.md,Table,,BI_DB_dbo,BI_DB_Compliance_Restriction_Lists_CIDs,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Compliance_Restriction_Lists_Countries.md,Table,,BI_DB_dbo,BI_DB_Compliance_Restriction_Lists_Countries,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Compliance_Restriction_Lists_Forbidden_Trading.md,Table,,BI_DB_dbo,BI_DB_Compliance_Restriction_Lists_Forbidden_Trading,main.bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_compliance_restriction_lists_forbidden_trading,yes,yes,yes,4,4,0,100.0,OK
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Compliance_Surveillance_KYC_PnL_Monitoring.md,Table,,BI_DB_dbo,BI_DB_Compliance_Surveillance_KYC_PnL_Monitoring,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Compliance_Surveillance_ShortTermTrades.md,Table,,BI_DB_dbo,BI_DB_Compliance_Surveillance_ShortTermTrades,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Compliance_Surveillance_Snapshot.md,Table,,BI_DB_dbo,BI_DB_Compliance_Surveillance_Snapshot,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Compliance_VP_Monthly_MI.md,Table,,BI_DB_dbo,BI_DB_Compliance_VP_Monthly_MI,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CopyBlockedAUM.md,Table,,BI_DB_dbo,BI_DB_CopyBlockedAUM,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CopyBlockedAUMHistory.md,Table,,BI_DB_dbo,BI_DB_CopyBlockedAUMHistory,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CopycatsOfCopyfunds.md,Table,,BI_DB_dbo,BI_DB_CopycatsOfCopyfunds,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CopyDailyData.md,Table,,BI_DB_dbo,BI_DB_CopyDailyData,main.bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_copydailydata,yes,yes,yes,47,43,0,91.5,OK
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Copyfunds_SignificantAllocation.md,Table,,BI_DB_dbo,BI_DB_Copyfunds_SignificantAllocation,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Copyfunds_Watched_Not_Invested.md,Table,,BI_DB_dbo,BI_DB_Copyfunds_Watched_Not_Invested,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CopyFund_Positions.md,Table,,BI_DB_dbo,BI_DB_CopyFund_Positions,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CopyMilestone.md,Table,,BI_DB_dbo,BI_DB_CopyMilestone,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CorpDevDashboard.md,Table,,BI_DB_dbo,BI_DB_CorpDevDashboard,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Corporates_SummaryReport.md,Table,,BI_DB_dbo,BI_DB_Corporates_SummaryReport,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CountryDCM.md,Table,,BI_DB_dbo,BI_DB_CountryDCM,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CO_Cluster_Daily.md,Table,,BI_DB_dbo,BI_DB_CO_Cluster_Daily,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CreditLine_Amounts.md,Table,,BI_DB_dbo,BI_DB_CreditLine_Amounts,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CreditRiskMatrix.md,Table,,BI_DB_dbo,BI_DB_CreditRiskMatrix,main.bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_creditriskmatrix,yes,yes,yes,66,66,0,100.0,OK
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Cross_Selling_Daily.md,Table,,BI_DB_dbo,BI_DB_Cross_Selling_Daily,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Cross_Selling_Monthly.md,Table,,BI_DB_dbo,BI_DB_Cross_Selling_Monthly,main.bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_cross_selling_monthly,yes,yes,yes,21,18,0,85.7,OK
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CryptoDashboardNew.md,Table,,BI_DB_dbo,BI_DB_CryptoDashboardNew,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CryptoMarketingList.md,Table,,BI_DB_dbo,BI_DB_CryptoMarketingList,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Crypto_Active_Open_Churn_Winback.md,Table,,BI_DB_dbo,BI_DB_Crypto_Active_Open_Churn_Winback,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Crypto_Airdrop.md,Table,,BI_DB_dbo,BI_DB_Crypto_Airdrop,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Crypto_Dashboard.md,Table,,BI_DB_dbo,BI_DB_Crypto_Dashboard,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Crypto_Net_Units_During_Month.md,Table,,BI_DB_dbo,BI_DB_Crypto_Net_Units_During_Month,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Crypto_Net_Units_End_Of_Month.md,Table,,BI_DB_dbo,BI_DB_Crypto_Net_Units_End_Of_Month,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Crypto_NOP.md,Table,,BI_DB_dbo,BI_DB_Crypto_NOP,main.bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_crypto_nop,yes,yes,yes,41,38,0,92.7,OK
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Crypto_NOP_CID.md,Table,,BI_DB_dbo,BI_DB_Crypto_NOP_CID,main.bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_crypto_nop_cid,yes,yes,yes,39,36,0,92.3,OK
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Crypto_Top_1000_List.md,Table,,BI_DB_dbo,BI_DB_Crypto_Top_1000_List,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Crypto_Zero.md,Table,,BI_DB_dbo,BI_DB_Crypto_Zero,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CustomerCross.md,Table,,BI_DB_dbo,BI_DB_CustomerCross,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CustomerCross_New.md,Table,,BI_DB_dbo,BI_DB_CustomerCross_New,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CustomerFirst5OpenPositions.md,Table,,BI_DB_dbo,BI_DB_CustomerFirst5OpenPositions,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CycleGap.md,Table,,BI_DB_dbo,BI_DB_CycleGap,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CySEC_Submission_ICF.md,Table,,BI_DB_dbo,BI_DB_CySEC_Submission_ICF,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DailyCommisionReport.md,Table,,BI_DB_dbo,BI_DB_DailyCommisionReport,main.bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_dailycommisionreport,yes,yes,yes,80,76,0,95.0,OK
