python : [synapse] connecting to prod-synapse-dataplatform-we.sql.azuresynapse.net / sql_dp_prod_we...
At C:\Users\guyman\AppData\Local\Temp\2\ps-script-c32c4adc-4b9c-44ab-b73b-50b8d5a0b39c.ps1:76 char:1
+ python tools/parity_check_ddr_2025.py 2>&1 | Out-File -FilePath ddr_p ...
+ ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
    + CategoryInfo          : NotSpecified: ([synapse] conne...l_dp_prod_we...:String) [], RemoteException
    + FullyQualifiedErrorId : NativeCommandError
 
[synapse-prod] 487 dateids in 11.6s

[uc] connecting (profile=name-of-profile)...

[uc] 487 dateids in 14.2s

DateID,syn_deposits,uc_deposits,diff_deposits,syn_tp_equity,uc_tp_equity,diff_tp_equity,syn_sdrt,uc_sdrt,diff_sdrt,syn_upnl_change,uc_upnl_change,diff_upnl_change,syn_funded,uc_funded,diff_funded,mismatch_metrics
20250803,10869930.590000,,,17731322892.954500,17731322892.954500,0.000000,,,,274502209.770000,274502209.770000,0.000000,3449642,3449642,0,deposits
20250804,45049447.800000,,,18159527467.054500,18159527467.054500,0.000000,9117.610000,9117.610000,0.000000,412610945.130000,412610945.130000,0.000000,3451172,3451172,0,deposits
20250805,37557074.340000,,,17901820551.734500,17901820551.734500,0.000000,6118.180000,6118.180000,0.000000,-268308478.480000,-268308478.480000,0.000000,3451694,3451694,0,deposits
20250806,34879248.450000,,,18111594986.244500,18111594986.244500,0.000000,5645.910000,5645.910000,0.000000,193181147.070000,193181147.070000,0.000000,3452319,3452319,0,deposits
20250807,40210533.650000,,,18624374433.124500,18624374433.124500,0.000000,5882.330000,5882.330000,0.000000,495365960.610000,495365960.610000,0.000000,3453024,3453024,0,deposits
20250808,37691366.880000,,,18680754067.174500,18680754067.174500,0.000000,4442.200000,4442.200000,0.000000,41169129.110000,41169129.110000,0.000000,3453875,3453875,0,deposits
20250809,11700364.370000,,,18746981341.734500,18746981341.734500,0.000000,,,,57608281.570000,57608281.570000,0.000000,3454126,3454126,0,deposits
20250810,10581162.940000,,,18778070424.104500,18778070424.104500,0.000000,,,,24394258.470000,24394258.470000,0.000000,3454519,3454519,0,deposits
20250811,44126476.670000,,,18633189055.594500,18633189055.594500,0.000000,5806.420000,5806.420000,0.000000,-159015767.250000,-159015767.250000,0.000000,3455684,3455684,0,deposits
20250812,46340852.600000,,,19113013155.904500,19113013155.904500,0.000000,4668.080000,4668.080000,0.000000,466113489.510000,466113489.510000,0.000000,3456075,3456075,0,deposits
20250813,46955075.480000,,,19393951653.154500,19393951653.154500,0.000000,6960.520000,6960.520000,0.000000,256888756.590000,256888756.590000,0.000000,3456755,3456755,0,deposits
20250814,46210549.340000,,,18953490577.984500,18953490577.984500,0.000000,7697.700000,7697.700000,0.000000,-456944850.050000,-456944850.050000,0.000000,3457550,3457550,0,deposits
20250815,35183772.550000,,,18889497188.734500,18889497188.734500,0.000000,8106.600000,8106.600000,0.000000,-83384994.840000,-83384994.840000,0.000000,3458532,3458532,0,deposits
20250816,8399367.390000,,,18918451629.494500,18918451629.494500,0.000000,,,,25167584.850000,25167584.850000,0.000000,3458795,3458795,0,deposits
20250817,9100455.640000,,,18967665017.244500,18967665017.244500,0.000000,,,,44445394.610000,44445394.610000,0.000000,3459126,3459126,0,deposits
20250818,39114146.320000,,,18817074891.234500,18817074891.234500,0.000000,6192.600000,6192.600000,0.000000,-157007372.280000,-157007372.280000,0.000000,3459707,3459707,0,deposits
20250819,41263414.490000,,,18215788579.934500,18215788579.934500,0.000000,19577.810000,19577.810000,0.000000,-610217222.640000,-610217222.640000,0.000000,3460108,3460108,0,deposits
