idx,source_file,uc_table,uc_column,status,error
82,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Affiliate.alter.sql,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,FTDLifeTime,OK,
83,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Affiliate.alter.sql,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,FTDYesterday,OK,
84,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Affiliate.alter.sql,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,FTDLastMonth,OK,
85,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Affiliate.alter.sql,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,FTDLastQuarter,OK,
86,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Affiliate.alter.sql,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,FTDLastYear,OK,
87,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Affiliate.alter.sql,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,FTDeFirstDate,OK,
88,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Affiliate.alter.sql,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,FTDeLastDate,OK,
89,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Affiliate.alter.sql,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,FTDeLifeTime,OK,
90,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Affiliate.alter.sql,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,FTDeYesterday,OK,
91,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Affiliate.alter.sql,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,FTDeLastMonth,OK,
92,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Affiliate.alter.sql,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,FTDeLastQuarter,OK,
93,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Affiliate.alter.sql,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,FTDeLastYear,OK,
94,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Affiliate.alter.sql,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,MasterAffiliateID,OK,
95,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Affiliate.alter.sql,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,UpdateDate,OK,
96,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Affiliate.alter.sql,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,RegistrationThisMonth,OK,
97,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Affiliate.alter.sql,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,RegistrationThisQuarter,OK,
98,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Affiliate.alter.sql,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,RegistrationThisYear,OK,
99,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Affiliate.alter.sql,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,FTDeThisMonth,OK,
100,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Affiliate.alter.sql,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,FTDeThisQuarter,OK,
101,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Affiliate.alter.sql,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,FTDeThisYear,OK,
102,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Affiliate.alter.sql,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,FTDThisMonth,OK,
103,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Affiliate.alter.sql,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,FTDThisQuarter,OK,
104,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Affiliate.alter.sql,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,FTDThisYear,OK,
105,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Affiliate.alter.sql,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,LanguageName,OK,
106,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Affiliate.alter.sql,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,WebSiteTitle,OK,
107,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Affiliate.alter.sql,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,GCID,OK,
108,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Affiliate.alter.sql,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,EntityName,OK,
109,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Affiliate.alter.sql,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,ContactPersonFullName,OK,
110,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Affiliate.alter.sql,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,Telephone,OK,
111,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Affiliate.alter.sql,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,SubChannel,OK,
112,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Affiliate.alter.sql,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,Channel,OK,
113,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_CountryBin.alter.sql,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_countrybin,CountryID,OK,
114,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_CountryBin.alter.sql,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_countrybin,BinCode,OK,
115,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_CountryBin.alter.sql,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_countrybin,IssuingBank,OK,
116,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_CountryBin.alter.sql,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_countrybin,CardTypeID,OK,
