"ProcedureName","TableName","TableSchema","BareTable","FrequencySP","Priority","ProcessType","ProcessName"
"BI_DB_dbo.SP_Index_Divident_TaxReport_CID_Level","BI_DB_dbo.BI_DB_Index_Dividend_TaxReport_CID_Level","BI_DB_dbo","BI_DB_Index_Dividend_TaxReport_CID_Level","Daily","20","1","SB_Daily"
"BI_DB_dbo.SP_InstrumentsAlerts","BI_DB_dbo.BI_DB_InstrumentsAlerts","BI_DB_dbo","BI_DB_InstrumentsAlerts","Daily","20","1","SB_Daily"
"BI_DB_dbo.SP_InvestorKPI","BI_DB_dbo.BI_DB_InvestorsKPI","BI_DB_dbo","BI_DB_InvestorsKPI","Daily","20","1","SB_Daily"
"BI_DB_dbo.SP_InvestorReportDetails","BI_DB_dbo.BI_DB_InvestorsDetail","BI_DB_dbo","BI_DB_InvestorsDetail","Daily","20","1","SB_Daily"
"BI_DB_dbo.SP_InvestorReportTop10","BI_DB_dbo.BI_DB_Investors_Top10","BI_DB_dbo","BI_DB_Investors_Top10","Daily","20","1","SB_Daily"
"BI_DB_dbo.SP_KYC_eToroMoney_UpgradedClubMembers","BI_DB_dbo.BI_DB_KYC_eToroMoney_UpgradedClubMembers","BI_DB_dbo","BI_DB_KYC_eToroMoney_UpgradedClubMembers","Daily","20","1","SB_Daily"
"BI_DB_dbo.SP_LimitedAccountsWithReasons","BI_DB_dbo.BI_DB_LimitedAccountsWithReasons","BI_DB_dbo","BI_DB_LimitedAccountsWithReasons","Daily","20","1","SB_Daily"
"BI_DB_dbo.SP_LiveAcquisitionDashboard_Daily","BI_DB_dbo.BI_DB_LiveAcquisitionDashboard_Daily","BI_DB_dbo","BI_DB_LiveAcquisitionDashboard_Daily","Daily","20","1","SB_Daily"
"BI_DB_dbo.SP_M_Active_Aff_Monthly_Region_GroupAff","BI_DB_dbo.BI_DB_ActiveAffActualMonthly_Region_GroupAffName","BI_DB_dbo","BI_DB_ActiveAffActualMonthly_Region_GroupAffName","Monthly","20","1","SB_Daily"
"BI_DB_dbo.SP_M_Active_Affiliate_Monthly","BI_DB_dbo.BI_DB_ActiveAffiliatesPlanned_Actual","BI_DB_dbo","BI_DB_ActiveAffiliatesPlanned_Actual","Monthly","20","1","SB_Daily"
"BI_DB_dbo.SP_M_AML_Report","BI_DB_dbo.BI_DB_M_AML_Report_AGG","BI_DB_dbo","BI_DB_M_AML_Report_AGG","Monthly","20","1","SB_Daily"
"BI_DB_dbo.SP_M_AML_Report","BI_DB_dbo.BI_DB_M_AML_Report","BI_DB_dbo","BI_DB_M_AML_Report","Monthly","20","1","SB_Daily"
"BI_DB_dbo.SP_M_CryptoRebateDiamond","BI_DB_dbo.Dealing_CryptoRebate","BI_DB_dbo","Dealing_CryptoRebate","Monthly","20","1","SB_Daily"
"BI_DB_dbo.SP_M_CryptoRebateDiamond","BI_DB_dbo.Dealing_Unrealized_CryptoRebate","BI_DB_dbo","Dealing_Unrealized_CryptoRebate","Monthly","20","1","SB_Daily"
"BI_DB_dbo.SP_M_Finance_Audit_Auxillary_Datapoints","BI_DB_dbo.BI_DB_Finance_Audit_Auxillary_Datapoints","BI_DB_dbo","BI_DB_Finance_Audit_Auxillary_Datapoints","Monthly","20","1","SB_Daily"
"BI_DB_dbo.SP_M_Subsidieries_Realized_Commissions_Adjustments","BI_DB_dbo.BI_DB_Subsidieries_Realized_Commissions_Adjustments","BI_DB_dbo","BI_DB_Subsidieries_Realized_Commissions_Adjustments","Monthly","20","1","SB_Daily"
"BI_DB_dbo.SP_M_UK_CommissionReport_byLeverage","BI_DB_dbo.BI_DB_UK_CommissionReport_byLeverage","BI_DB_dbo","BI_DB_UK_CommissionReport_byLeverage","Monthly","20","1","SB_Daily"
"BI_DB_dbo.SP_MifidAccountType_Count","BI_DB_dbo.BI_DB_MifidAccountType_Count","BI_DB_dbo","BI_DB_MifidAccountType_Count","Daily","20","1","SB_Daily"
"BI_DB_dbo.SP_NOP_Distribution_Crypto","BI_DB_dbo.BI_DB_NOP_Distribution_Crypto","BI_DB_dbo","BI_DB_NOP_Distribution_Crypto","Daily","20","1","SB_Daily"
"BI_DB_dbo.SP_OperationsMonthlyAffiliateKPIsFullData","BI_DB_dbo.BI_DB_Operations_Monthly_KPIs_Affiliates","BI_DB_dbo","BI_DB_Operations_Monthly_KPIs_Affiliates","Daily","20","1","SB_Daily"
"BI_DB_dbo.SP_PositionHoldingTime","BI_DB_dbo.BI_DB_PositionHoldingTime","BI_DB_dbo","BI_DB_PositionHoldingTime","Daily","20","1","SB_Daily"
"BI_DB_dbo.SP_Publications","BI_DB_dbo.BI_DB_Publications","BI_DB_dbo","BI_DB_Publications","Daily","20","1","SB_Daily"
"BI_DB_dbo.SP_Regulation_Change_Abuse","BI_DB_dbo.BI_DB_Regulation_Change_Abuse_Categories","BI_DB_dbo","BI_DB_Regulation_Change_Abuse_Categories","Daily","20","1","SB_Daily"
"BI_DB_dbo.SP_Regulation_Change_Abuse","BI_DB_dbo.BI_DB_Regulation_Change_Abuse_CIDs","BI_DB_dbo","BI_DB_Regulation_Change_Abuse_CIDs","Daily","20","1","SB_Daily"
"BI_DB_dbo.SP_RejectedDocuments","BI_DB_dbo.BI_DB_RejectedDocuments","BI_DB_dbo","BI_DB_RejectedDocuments","Daily","20","1","SB_Daily"
"BI_DB_dbo.SP_Risk_Capital_Adequacy","BI_DB_dbo.BI_DB_Capital_Adequacy_Monthly_NOP","BI_DB_dbo","BI_DB_Capital_Adequacy_Monthly_NOP","Daily","20","1","SB_Daily"
"BI_DB_dbo.SP_Risk_Capital_Adequacy","BI_DB_dbo.BI_DB_Capital_Adequacy_Daily_Equity","BI_DB_dbo","BI_DB_Capital_Adequacy_Daily_Equity","Daily","20","1","SB_Daily"
"BI_DB_dbo.SP_Risk_Capital_Adequacy","BI_DB_dbo.BI_DB_Capital_Adequacy_Daily_NOP_KASA","BI_DB_dbo","BI_DB_Capital_Adequacy_Daily_NOP_KASA","Daily","20","1","SB_Daily"
"BI_DB_dbo.SP_Transactions_Per_Time_Unit","BI_DB_dbo.BI_DB_Transactions_Per_Time_Unit","BI_DB_dbo","BI_DB_Transactions_Per_Time_Unit","Daily","20","1","SB_Daily"
"BI_DB_dbo.SP_US_Apex_Corporate_Cash_Actions_Recon","BI_DB_dbo.BI_DB_US_Apex_Corporate_CA_Apex","BI_DB_dbo","BI_DB_US_Apex_Corporate_CA_Apex","Daily","20","1","SB_Daily"
"BI_DB_dbo.SP_US_Apex_Corporate_Cash_Actions_Recon","BI_DB_dbo.BI_DB_US_Apex_Corporate_CA_etoro","BI_DB_dbo","BI_DB_US_Apex_Corporate_CA_etoro","Daily","20","1","SB_Daily"
"BI_DB_dbo.SP_US_Apex_Fees_Charge","BI_DB_dbo.BI_DB_US_Apex_Fees_Charge","BI_DB_dbo","BI_DB_US_Apex_Fees_Charge","Daily","20","1","SB_Daily"
"BI_DB_dbo.SP_US_Apex_Instrument_Holders","BI_DB_dbo.BI_DB_US_Apex_Instrument_Holders","BI_DB_dbo","BI_DB_US_Apex_Instrument_Holders","Daily","20","1","SB_Daily"
"BI_DB_dbo.SP_US_Apex_Recon_Cash_To_Clients_Accounts","BI_DB_dbo.BI_DB_US_Apex_Recon_Cash_To_Clients_Accounts","BI_DB_dbo","BI_DB_US_Apex_Recon_Cash_To_Clients_Accounts","Daily","20","1","SB_Daily"
"BI_DB_dbo.SP_US_Stocks_Apex_PFOF","BI_DB_dbo.BI_DB_US_Stocks_Apex_PFOF","BI_DB_dbo","BI_DB_US_Stocks_Apex_PFOF","Daily","20","3","SB_Daily"
"BI_DB_dbo.SP_US_Stocks_MAU_DAU_KPI","BI_DB_dbo.BI_DB_US_Stocks_MAU_DAU_KPI","BI_DB_dbo","BI_DB_US_Stocks_MAU_DAU_KPI","Daily","20","1","SB_Daily"
"BI_DB_dbo.SP_USA_Equity_Deposits","BI_DB_dbo.BI_DB_USA_Equity_Deposits","BI_DB_dbo","BI_DB_USA_Equity_Deposits","Daily","20","1","SB_Daily"
"BI_DB_dbo.SP_User_Segment_Snapshot","BI_DB_dbo.BI_DB_User_Segment_Snapshot","BI_DB_dbo","BI_DB_User_Segment_Snapshot","Daily","20","1","SB_Daily"
"BI_DB_dbo.SP_User_Segment_Snapshot","BI_DB_dbo.BI_DB_STDSnapshots","BI_DB_dbo","BI_DB_STDSnapshots","Daily","20","1","SB_Daily"
"BI_DB_dbo.SP_User_Segment_Snapshot","BI_DB_dbo.BI_DB_EquitySnapshots","BI_DB_dbo","BI_DB_EquitySnapshots","Daily","20","1","SB_Daily"
"BI_DB_dbo.SP_User_Segment_Snapshot","BI_DB_dbo.BI_DB_DepositSnapshots ","BI_DB_dbo","BI_DB_DepositSnapshots ","Daily","20","1","SB_Daily"
"BI_DB_dbo.SP_VerificationStatus","BI_DB_dbo.BI_DB_VerificationStatus","BI_DB_dbo","BI_DB_VerificationStatus","Daily","20","1","SB_Daily"
"BI_DB_dbo.SP_W_Mon_AML_FCA_Crypto_Threshold","BI_DB_dbo.BI_DB_AML_FCA_Crypto_Threshold","BI_DB_dbo","BI_DB_AML_FCA_Crypto_Threshold","Weekly Monday","20","1","SB_Daily"
"Dealing_dbo.SP_CFDs_Stocks_Credit_Risk","Dealing_dbo.Dealing_CFDs_Stocks_Credit_Risk","Dealing_dbo","Dealing_CFDs_Stocks_Credit_Risk","Daily","20","1","SB_Daily"
"Dealing_dbo.SP_CopyPortfolio_Allocation","Dealing_dbo.Dealing_CopyPortfolio_Allocation","Dealing_dbo","Dealing_CopyPortfolio_Allocation","Daily","20","1","SB_Daily"
"Dealing_dbo.SP_DailyAvgSpread","Dealing_dbo.Dealing_DailyAvgSpread","Dealing_dbo","Dealing_DailyAvgSpread","Daily","20","1","SB_Daily"
"Dealing_dbo.SP_DealingDashboard_Clients","Dealing_dbo.Dealing_DealingDashboard_Clients","Dealing_dbo","Dealing_DealingDashboard_Clients","Daily","20","1","SB_Daily"
"Dealing_dbo.SP_DealingDashboard_Clients","Dealing_dbo.Dealing_NumberofPositionsOpened_Agg","Dealing_dbo","Dealing_NumberofPositionsOpened_Agg","Daily","20","1","SB_Daily"
"Dealing_dbo.SP_Employee_Zero_StocksETFs","Dealing_dbo.Dealing_Employee_Zero_StocksETFs","Dealing_dbo","Dealing_Employee_Zero_StocksETFs","Daily","20","1","SB_Daily"
"Dealing_dbo.SP_GS_Credit_Risk","Dealing_dbo.Dealing_GS_Credit_Risk","Dealing_dbo","Dealing_GS_Credit_Risk","Daily","20","1","SB_Daily"
"Dealing_dbo.SP_JP_Credit_Risk","Dealing_dbo.Dealing_JP_Credit_Risk","Dealing_dbo","Dealing_JP_Credit_Risk","Daily","20","1","SB_Daily"
"Dealing_dbo.SP_Max_NOP","Dealing_dbo.Dealing_Max_NOP","Dealing_dbo","Dealing_Max_NOP","Daily","20","1","SB_Daily"
"Dealing_dbo.SP_MIMO_Zero","Dealing_dbo.Dealing_MIMO_Zero","Dealing_dbo","Dealing_MIMO_Zero","Daily","20","1","SB_Daily"
"Dealing_dbo.SP_NOPDistribution","Dealing_dbo.Dealing_NOPDistribution","Dealing_dbo","Dealing_NOPDistribution","Daily","20","1","SB_Daily"
"Dealing_dbo.SP_OfferedInstruments","Dealing_dbo.Dealing_OfferedInstruments","Dealing_dbo","Dealing_OfferedInstruments","Daily","20","1","SB_Daily"
"Dealing_dbo.SP_RolloverCommissionSplit","Dealing_dbo.Dealing_RolloverCommissionSplit","Dealing_dbo","Dealing_RolloverCommissionSplit","Daily","20","1","SB_Daily"
"Dealing_staging.SP_Copy_Etoro_Hedge_ExecutionLog","Dealing_staging.Etoro_Hedge_ExecutionLog","Dealing_staging","Etoro_Hedge_ExecutionLog","Daily","20","1","SB_Daily"
"Dealing_staging.SP_Copy_etoro_Hedge_Netting","Dealing_staging.etoro_Hedge_Netting","Dealing_staging","etoro_Hedge_Netting","Daily","20","1","SB_Daily"
"Dealing_staging.SP_Copy_etoro_History_Credit","Dealing_staging.etoro_History_Credit","Dealing_staging","etoro_History_Credit","Daily","20","1","SB_Daily"
"Dealing_staging.SP_Copy_etoro_History_InstrumentToFeeConfig","Dealing_staging.etoro_History_InstrumentToFeeConfig","Dealing_staging","etoro_History_InstrumentToFeeConfig","Daily","20","1","SB_Daily"
"Dealing_staging.SP_Copy_Etoro_History_Netting_History","Dealing_staging.etoro_History_Netting_History","Dealing_staging","etoro_History_Netting_History","Daily","20","1","SB_Daily"
"Dealing_staging.SP_Copy_etoro_Trade_InstrumentToFeeConfig","Dealing_staging.etoro_Trade_InstrumentToFeeConfig","Dealing_staging","etoro_Trade_InstrumentToFeeConfig","Daily","20","1","SB_Daily"
"Dealing_staging.SP_Copy_etoro_Trade_LiquidityAccounts","Dealing_staging.etoro_Trade_LiquidityAccounts","Dealing_staging","etoro_Trade_LiquidityAccounts","Daily","20","1","SB_Daily"
"Dealing_staging.SP_Copy_Etoro_Trading_IndexDividends","Dealing_staging.etoro_Trading_IndexDividends","Dealing_staging","etoro_Trading_IndexDividends","Daily","20","1","SB_Daily"
"Dealing_staging.SP_Copy_etoroGeneral_History_GuruCopiers","Dealing_staging.etoroGeneral_History_GuruCopiers","Dealing_staging","etoroGeneral_History_GuruCopiers","Daily","20","1","SB_Daily"
"Dealing_staging.SP_Create_External_CalendarDB_Market_MergedDailySchedules","Dealing_staging.External_CalendarDB_Market_MergedDailySchedules","Dealing_staging","External_CalendarDB_Market_MergedDailySchedules","Daily","20","1","SB_Daily"
"Dealing_staging.SP_Create_External_CalendarDB_Market_ProvidersExchangeDailySchedules","Dealing_staging.External_CalendarDB_Market_ProvidersExchangeDailySchedules","Dealing_staging","External_CalendarDB_Market_ProvidersExchangeDailySchedules","Daily","20","1","SB_Daily"
"Dealing_staging.SP_Create_External_DB_Logs_History_CloseExecutionPlan","Dealing_staging.External_DB_Logs_History_CloseExecutionPlan","Dealing_staging","External_DB_Logs_History_CloseExecutionPlan","Daily","20","1","SB_Daily"
"Dealing_staging.SP_Create_External_DB_Logs_History_ExecutedCloseOrders","Dealing_staging.External_DB_Logs_History_ExecutedCloseOrders","Dealing_staging","External_DB_Logs_History_ExecutedCloseOrders","Daily","20","1","SB_Daily"
"Dealing_staging.SP_Create_External_DealingLogs_Dictionary_InstrumentEventType","Dealing_staging.External_DealingLogs_Dictionary_InstrumentEventType","Dealing_staging","External_DealingLogs_Dictionary_InstrumentEventType","Daily","20","1","SB_Daily"
"Dealing_staging.SP_Create_External_DealingLogs_Price_InstrumentEventLog","Dealing_staging.External_DealingLogs_Price_InstrumentEventLog","Dealing_staging","External_DealingLogs_Price_InstrumentEventLog","Daily","20","1","SB_Daily"
"Dealing_staging.SP_Create_External_Etoro_Dictionary_FailType","Dealing_staging.External_Etoro_Dictionary_FailType","Dealing_staging","External_Etoro_Dictionary_FailType","Daily","20","1","SB_Daily"
"Dealing_staging.SP_Create_External_Etoro_Dictionary_InterestRate","Dealing_staging.External_Etoro_Dictionary_InterestRate","Dealing_staging","External_Etoro_Dictionary_InterestRate","Daily","20","1","SB_Daily"
"Dealing_staging.SP_Create_External_Etoro_Dictionary_SpreadType","Dealing_staging.External_Etoro_Dictionary_SpreadType","Dealing_staging","External_Etoro_Dictionary_SpreadType","Daily","20","1","SB_Daily"
"Dealing_staging.SP_Create_External_Etoro_Hedge_ExecutionLog","Dealing_staging.External_Etoro_Hedge_ExecutionLog","Dealing_staging","External_Etoro_Hedge_ExecutionLog","Daily","20","1","SB_Daily"
"Dealing_staging.SP_Create_External_Etoro_Hedge_ManualOrderExecutionLog","Dealing_staging.External_Etoro_Hedge_ManualOrderExecutionLog","Dealing_staging","External_Etoro_Hedge_ManualOrderExecutionLog","Daily","20","1","SB_Daily"
"Dealing_staging.SP_Create_External_Etoro_Hedge_Netting","Dealing_staging.External_Etoro_Hedge_Netting","Dealing_staging","External_Etoro_Hedge_Netting","Daily","20","1","SB_Daily"
"Dealing_staging.SP_Create_External_Etoro_History_InstrumentSpread","Dealing_staging.External_Etoro_History_InstrumentSpread","Dealing_staging","External_Etoro_History_InstrumentSpread","Daily","20","1","SB_Daily"
"Dealing_staging.SP_Create_External_Etoro_History_InstrumentToFeeConfig","Dealing_staging.External_History_InstrumentToFeeConfig","Dealing_staging","External_History_InstrumentToFeeConfig","Daily","20","1","SB_Daily"
"Dealing_staging.SP_Create_External_Etoro_History_InterestRate","Dealing_staging.External_Etoro_History_InterestRate","Dealing_staging","External_Etoro_History_InterestRate","Daily","20","1","SB_Daily"
"Dealing_staging.SP_Create_External_Etoro_History_WithdrawToFundingAction","Dealing_staging.External_Etoro_History_WithdrawToFundingAction","Dealing_staging","External_Etoro_History_WithdrawToFundingAction","Daily","20","1","SB_Daily"
"Dealing_staging.SP_Create_External_Etoro_Price_InstrumentConfiguration","Dealing_staging.External_Etoro_Price_InstrumentConfiguration","Dealing_staging","External_Etoro_Price_InstrumentConfiguration","Daily","20","1","SB_Daily"
"Dealing_staging.SP_Create_External_Etoro_Price_PCSToLiquidityAccount","Dealing_staging.External_Etoro_Price_PCSToLiquidityAccount","Dealing_staging","External_Etoro_Price_PCSToLiquidityAccount","Daily","20","1","SB_Daily"
"Dealing_staging.SP_Create_External_Etoro_Trade_ExchangeInstrumentFeeDefinition","Dealing_staging.External_Trade_ExchangeInstrumentFeeDefinition","Dealing_staging","External_Trade_ExchangeInstrumentFeeDefinition","Daily","20","1","SB_Daily"
"Dealing_staging.SP_Create_External_Etoro_Trade_FeatureThresholdValues","Dealing_staging.External_Etoro_Trade_FeatureThresholdValues","Dealing_staging","External_Etoro_Trade_FeatureThresholdValues","Daily","20","1","SB_Daily"
"Dealing_staging.SP_Create_External_Etoro_Trade_IndexDividends","Dealing_staging.External_Etoro_Trade_IndexDividends","Dealing_staging","External_Etoro_Trade_IndexDividends","Daily","20","1","SB_Daily"
"Dealing_staging.SP_Create_External_Etoro_Trade_InstrumentSpread","Dealing_staging.External_Etoro_Trade_InstrumentSpread","Dealing_staging","External_Etoro_Trade_InstrumentSpread","Daily","20","1","SB_Daily"
"Dealing_staging.SP_Create_External_Etoro_Trade_InstrumentToFeeConfig","Dealing_staging.External_Trade_InstrumentToFeeConfig","Dealing_staging","External_Trade_InstrumentToFeeConfig","Daily","20","1","SB_Daily"
"Dealing_staging.SP_Create_External_Etoro_Trade_LiquidityAccounts","Dealing_staging.External_Etoro_Trade_LiquidityAccounts","Dealing_staging","External_Etoro_Trade_LiquidityAccounts","Daily","20","1","SB_Daily"
"Dealing_staging.SP_Create_External_Etoro_Trade_ProviderToInstrument","Dealing_staging.External_Etoro_Trade_ProviderToInstrument","Dealing_staging","External_Etoro_Trade_ProviderToInstrument","Daily","20","1","SB_Daily"
"Dealing_staging.SP_Create_External_ExternalOperations_Dictionary_PdtStatus","Dealing_staging.External_ExternalOperations_Dictionary_PdtStatus","Dealing_staging","External_ExternalOperations_Dictionary_PdtStatus","Daily","20","1","SB_Daily"
"Dealing_staging.SP_Create_External_ExternalOperations_Trade_PdtOperations","Dealing_staging.External_ExternalOperations_Trade_PdtOperations","Dealing_staging","External_ExternalOperations_Trade_PdtOperations","Daily","20","1","SB_Daily"
"Dealing_staging.SP_Create_External_Fivetran_gsheets_master_vision_insert_data","Dealing_staging.External_Fivetran_gsheets_master_vision_insert_data","Dealing_staging","External_Fivetran_gsheets_master_vision_insert_data","Daily","20","1","SB_Daily"
"Dealing_staging.SP_Create_External_MarketMaker_dbo_Configurations","Dealing_staging.External_MarketMaker_dbo_Configurations","Dealing_staging","External_MarketMaker_dbo_Configurations","Daily","20","1","SB_Daily"
"Dealing_staging.SP_Create_External_MarketMaker_dbo_HedgeTrades","Dealing_staging.External_MarketMaker_dbo_HedgeTrades","Dealing_staging","External_MarketMaker_dbo_HedgeTrades","Daily","20","1","SB_Daily"
"Dealing_staging.SP_Create_External_PriceLog_History_ClosingPrices","Dealing_staging.External_PriceLog_History_ClosingPrices","Dealing_staging","External_PriceLog_History_ClosingPrices","Daily","20","1","SB_Daily"
"Dealing_staging.SP_Create_External_Rankings_StockInfo_InstrumentData","Dealing_staging.External_Rankings_StockInfo_InstrumentData","Dealing_staging","External_Rankings_StockInfo_InstrumentData","Daily","20","1","SB_Daily"
"Dealing_staging.SP_Create_External_SettingsDB_Settings_Resources","Dealing_staging.External_SettingsDB_Settings_Resources","Dealing_staging","External_SettingsDB_Settings_Resources","Daily","20","1","SB_Daily"
"Dealing_staging.SP_Create_External_Sodreconciliation_apex_EXT235_MandatoryCorporateActions","Dealing_staging.External_Sodreconciliation_apex_EXT235_MandatoryCorporateActions","Dealing_staging","External_Sodreconciliation_apex_EXT235_MandatoryCorporateActions","Daily","20","1","SB_Daily"
"Dealing_staging.SP_Create_External_Sodreconciliation_apex_EXT922_DividendReport","Dealing_staging.External_Sodreconciliation_apex_EXT922_DividendReport","Dealing_staging","External_Sodreconciliation_apex_EXT922_DividendReport","Daily","20","1","SB_Daily"
"BI_DB_dbo.SP_PositionPnL_Agg_daily_Staking","BI_DB_dbo.BI_DB_PositionPnL_Agg_daily_Staking","BI_DB_dbo","BI_DB_PositionPnL_Agg_daily_Staking","Daily","21","1","SB_Daily"
"BI_DB_dbo.SP_Reg_UK_Compliance_VolumeByInstrument","BI_DB_dbo.BI_DB_Reg_UK_Compliance_VolumeByInstrument","BI_DB_dbo","BI_DB_Reg_UK_Compliance_VolumeByInstrument","Daily","21","1","SB_Daily"
"BI_DB_dbo.SP_W_Tue_Reg_UK_Compliance_KYC_Weekly_Export","BI_DB_dbo.BI_DB_Reg_UK_Compliance_KYC_Weekly_Export","BI_DB_dbo","BI_DB_Reg_UK_Compliance_KYC_Weekly_Export","Weekly Tuesday","21","1","SB_Daily"
"BI_DB_dbo.SP_W_Tue_Reg_UK_Compliance_Professional_OptUp","BI_DB_dbo.BI_DB_Reg_UK_Compliance_Professional_OptUp","BI_DB_dbo","BI_DB_Reg_UK_Compliance_Professional_OptUp","Weekly Tuesday","21","1","SB_Daily"
"Dealing_dbo.SP_Capital_Adequacy_IFR_KPMG","Dealing_dbo.Dealing_LP_StocksNOP","Dealing_dbo","Dealing_LP_StocksNOP","Daily","21","1","SB_Daily"
"Dealing_dbo.SP_Capital_Adequacy_IFR_KPMG","Dealing_dbo.Dealing_ClientsCapitalAdequacy","Dealing_dbo","Dealing_ClientsCapitalAdequacy","Daily","21","1","SB_Daily"
"Dealing_dbo.SP_Dealing_DSC_HedgeOnIndices","Dealing_dbo.DSC_HedgeOnIndices_H","Dealing_dbo","DSC_HedgeOnIndices_H","Daily","21","1","SB_Daily"
"Dealing_dbo.SP_Dealing_DSC_HedgeOnIndices","Dealing_dbo.DSC_HedgeOnIndices","Dealing_dbo","DSC_HedgeOnIndices","Daily","21","1","SB_Daily"
"Dealing_dbo.SP_NOP_LPandClients","Dealing_dbo.Dealing_NOP_LPandClients","Dealing_dbo","Dealing_NOP_LPandClients","Daily","21","1","SB_Daily"
"BI_DB_dbo.SP_DDR_Customer_Daily_Status","BI_DB_dbo.BI_DB_DDR_Customer_Daily_Status","BI_DB_dbo","BI_DB_DDR_Customer_Daily_Status","Daily","60","1","SB_Daily"
"BI_DB_dbo.SP_DDR_Customer_Periodic_Status","BI_DB_dbo.BI_DB_DDR_Customer_Periodic_Status","BI_DB_dbo","BI_DB_DDR_Customer_Periodic_Status","Daily","60","1","SB_Daily"
"BI_DB_dbo.SP_DDR_Fact_AUM","BI_DB_dbo.BI_DB_DDR_Fact_AUM","BI_DB_dbo","BI_DB_DDR_Fact_AUM","Daily","60","1","SB_Daily"
"BI_DB_dbo.SP_DDR_Fact_Fact_MIMO_AllPlatforms","BI_DB_dbo.BI_DB_DDR_Fact_MIMO_AllPlatforms","BI_DB_dbo","BI_DB_DDR_Fact_MIMO_AllPlatforms","Daily","60","1","SB_Daily"
"BI_DB_dbo.SP_DDR_Fact_MIMO_eMoney_Platform","BI_DB_dbo.BI_DB_DDR_Fact_MIMO_eMoney_Platform","BI_DB_dbo","BI_DB_DDR_Fact_MIMO_eMoney_Platform","Daily","60","1","SB_Daily"
"BI_DB_dbo.SP_DDR_Fact_PnL","BI_DB_dbo.BI_DB_DDR_Fact_PnL","BI_DB_dbo","BI_DB_DDR_Fact_PnL","Daily","60","1","SB_Daily"
"BI_DB_dbo.SP_DDR_Fact_Revenue_Generating_Actions","BI_DB_dbo.BI_DB_DDR_Fact_Revenue_Generating_Actions","BI_DB_dbo","BI_DB_DDR_Fact_Revenue_Generating_Actions","Daily","60","1","SB_Daily"
"BI_DB_dbo.SP_DDR_Fact_Trading_Volumes_And_Amounts","BI_DB_dbo.BI_DB_DDR_Fact_Trading_Volumes_And_Amounts","BI_DB_dbo","BI_DB_DDR_Fact_Trading_Volumes_And_Amounts","Daily","60","1","SB_Daily"
"BI_DB_dbo.SP_UsageTracking_SF","BI_DB_dbo.BI_DB_UsageTracking_SF","BI_DB_dbo","BI_DB_UsageTracking_SF","Daily","70","1","SB_Daily"
"BI_DB_dbo.SP_InterestDaily","BI_DB_dbo.BI_DB_InterestDaily","BI_DB_dbo","BI_DB_InterestDaily","Daily","80","1","SB_Daily"
"BI_DB_dbo.SP_CIDFirstDates","BI_DB_dbo.BI_DB_CIDFirstDates","BI_DB_dbo","BI_DB_CIDFirstDates","Daily","90","1","SB_Daily"
"BI_DB_dbo.SP_DDR","BI_DB_dbo.BI_DB_DDR_CID_Level","BI_DB_dbo","BI_DB_DDR_CID_Level","Daily","90","1","SB_Daily"
"BI_DB_dbo.SP_DDR","BI_DB_dbo.BI_DB_DDR_Daily_Aggregated","BI_DB_dbo","BI_DB_DDR_Daily_Aggregated","Daily","90","1","SB_Daily"
"BI_DB_dbo.SP_DDR_Aggregated","BI_DB_dbo.BI_DB_DDR_TimeRange_Aggregated_Country_Level","BI_DB_dbo","BI_DB_DDR_TimeRange_Aggregated_Country_Level","Daily","90","1","SB_Daily"
"BI_DB_dbo.SP_DDR_Aggregated_Auxiliary_Metrics","BI_DB_dbo.BI_DB_DDR_TimeRange_Aggregated_Country_Level","BI_DB_dbo","BI_DB_DDR_TimeRange_Aggregated_Country_Level","Daily","90","1","SB_Daily"
"BI_DB_dbo.SP_DDR_Auxiliary_Metrics","BI_DB_dbo.BI_DB_DDR_CID_Level_Auxiliary_Metrics","BI_DB_dbo","BI_DB_DDR_CID_Level_Auxiliary_Metrics","Daily","90","1","SB_Daily"
"BI_DB_dbo.SP_DDR_Auxiliary_Metrics","BI_DB_dbo.BI_DB_DDR_Daily_Aggregated_Auxiliary_Metrics","BI_DB_dbo","BI_DB_DDR_Daily_Aggregated_Auxiliary_Metrics","Daily","90","1","SB_Daily"
"BI_DB_dbo.SP_Futures_Finance_Prep_Data","BI_DB_dbo.BI_DB_Futures_Finance_Prep_Data","BI_DB_dbo","BI_DB_Futures_Finance_Prep_Data","Daily","90","1","SB_Daily"
