ProcedureName,ProcessName,Priority,IsActive,schema_prefix
Dealing_dbo.SP_Execution_Slippage,SB_Daily,0,0,Dealing_dbo
Dealing_dbo.SP_Extented_Hours_NewCID,SB_Daily,0,1,Dealing_dbo
Dealing_dbo.SP_Extented_Hours_Volume,SB_Daily,0,1,Dealing_dbo
Dealing_dbo.SP_FactSet_Dependency_Status,SB_Daily,0,1,Dealing_dbo
Dealing_dbo.SP_Fails_PI,SB_Daily,0,1,Dealing_dbo
Dealing_dbo.SP_Failures,SB_Daily,0,1,Dealing_dbo
Dealing_dbo.SP_GSRecon,SB_Daily,0,1,Dealing_dbo
Dealing_dbo.SP_HedgeCost,SB_Daily,0,1,Dealing_dbo
Dealing_dbo.SP_Holdings_RealStocks,SB_Daily,0,1,Dealing_dbo
Dealing_dbo.SP_IB_Recon,SB_Daily,0,1,Dealing_dbo
Dealing_dbo.SP_IGRecon,SB_Daily,0,1,Dealing_dbo
Dealing_dbo.SP_IntraHourCommodityReport,SB_Daily,0,1,Dealing_dbo
Dealing_dbo.SP_Islamic_Administrative_Fee,SB_Daily,0,1,Dealing_dbo
Dealing_dbo.SP_Islamic_Spot_Price_Adjustment,SB_Daily,0,1,Dealing_dbo
Dealing_dbo.SP_JPMRecon,SB_Daily,0,1,Dealing_dbo
Dealing_dbo.SP_Latency_Report,SB_Daily,0,0,Dealing_dbo
Dealing_dbo.SP_Latency_SuspiciousCIDs,SB_Daily,0,1,Dealing_dbo
Dealing_dbo.SP_M_CME_Reporting,SB_Daily,0,1,Dealing_dbo
Dealing_dbo.SP_M_CryptoRebateOpenUnrealized,SB_Daily,0,1,Dealing_dbo
Dealing_dbo.SP_ManipulationReport_RealStocks,SB_Daily,0,1,Dealing_dbo
Dealing_dbo.SP_Manual_Exec,SB_Daily,0,0,Dealing_dbo
Dealing_dbo.SP_Manual_Exec_Trade,SB_Daily,0,1,Dealing_dbo
Dealing_dbo.SP_ManualPositionClose,SB_Daily,0,1,Dealing_dbo
Dealing_dbo.SP_Marex_Recon,SB_Daily,0,1,Dealing_dbo
Dealing_dbo.SP_Market_Manipulation_OutstandingsharesHigherthan005,SB_Daily,0,1,Dealing_dbo
Dealing_dbo.SP_Market_Manipulation_Report,SB_Daily,0,1,Dealing_dbo
Dealing_dbo.SP_Market_Manipulation_Report_FCA,SB_Daily,0,0,Dealing_dbo
Dealing_dbo.SP_MarketMakerAllTrade,SB_Daily,0,1,Dealing_dbo
Dealing_dbo.SP_MarketMakerBoundaries,SB_Daily,0,1,Dealing_dbo
Dealing_dbo.SP_MAXLeverageByNOP,SB_Daily,0,1,Dealing_dbo
Dealing_dbo.SP_MaxNOPLimitSettings,SB_Daily,0,1,Dealing_dbo
Dealing_dbo.SP_MaxPositionUnits,SB_Daily,0,1,Dealing_dbo
Dealing_dbo.SP_MCS_Model_Report,SB_Daily,0,1,Dealing_dbo
Dealing_dbo.SP_Monitoring_ADV,SB_Daily,0,1,Dealing_dbo
Dealing_dbo.SP_NOP_Report,SB_Daily,0,1,Dealing_dbo
Dealing_dbo.SP_OccurredAtProvider_Latency,SB_Daily,0,0,Dealing_dbo
Dealing_dbo.SP_PDT,SB_Daily,0,1,Dealing_dbo
Dealing_dbo.SP_Positions_OpenClose_Breakdown,SB_Daily,0,0,Dealing_dbo
Dealing_dbo.SP_PreviouslyIdentifiedAbusers,SB_Daily,0,1,Dealing_dbo
Dealing_dbo.SP_PriceLocks,SB_Daily,0,1,Dealing_dbo
Dealing_dbo.SP_Regime_Flags,SB_Daily,0,0,Dealing_dbo
Dealing_dbo.SP_Rev_Assurance,SB_Daily,0,1,Dealing_dbo
Dealing_dbo.SP_Run_NOP_Report,SB_Daily,0,1,Dealing_dbo
Dealing_dbo.SP_Run_Recon,SB_Daily,0,1,Dealing_dbo
Dealing_dbo.SP_SAXO_Recon,SB_Daily,0,1,Dealing_dbo
Dealing_dbo.SP_SAXO_Recon_FXnCommed,SB_Daily,0,1,Dealing_dbo
Dealing_dbo.SP_SpreadsMST,SB_Daily,0,1,Dealing_dbo
Dealing_dbo.SP_Staking,SB_Daily,0,1,Dealing_dbo
Dealing_dbo.SP_Staking_DailyPool,SB_Daily,0,1,Dealing_dbo
Dealing_dbo.SP_Staking_DailyPool_US,SB_Daily,0,1,Dealing_dbo
Dealing_dbo.SP_Staking_Emails,SB_Daily,0,1,Dealing_dbo
Dealing_dbo.SP_Staking_Emails_US,SB_Daily,0,1,Dealing_dbo
Dealing_dbo.SP_Staking_US,SB_Daily,0,1,Dealing_dbo
Dealing_dbo.SP_Staking_WelcomeEmail,SB_Daily,0,1,Dealing_dbo
Dealing_dbo.SP_StocksOverrideRateLog,SB_Daily,0,1,Dealing_dbo
Dealing_dbo.SP_SuspiciousActivityTrading_24H,SB_Daily,0,1,Dealing_dbo
Dealing_dbo.SP_US_Stocks_SmartPortfolio,SB_Daily,0,1,Dealing_dbo
Dealing_dbo.SP_USTradeReports,SB_Daily,0,0,Dealing_dbo
Dealing_dbo.SP_Vision_Recon,SB_Daily,0,1,Dealing_dbo
Dealing_dbo.SP_W_CEPWeeklyAudit,SB_Daily,0,1,Dealing_dbo
Dealing_dbo.SP_W_Sat_WeeklyClientData,SB_Daily,0,1,Dealing_dbo
Dealing_staging.SP_Copy_etoro_Customer_CustomerStatic,SB_Daily,0,1,Dealing_staging
Dealing_staging.SP_Copy_Etoro_Trade_AdminPositionLog,SB_Daily,0,1,Dealing_staging
Dealing_staging.SP_Copy_Etoro_Trade_InstrumentMetaData,SB_Daily,0,1,Dealing_staging
Dealing_staging.SP_Copy_eToroLogs_Real_Hedge_OrderLog,SB_Daily,0,1,Dealing_staging
Dealing_staging.SP_Copy_ExternalSources_LP_APEX_EXT869_3EU,SB_Daily,0,0,Dealing_staging
Dealing_staging.SP_Copy_ExternalSources_LP_APEX_EXT872_3EU_217314,SB_Daily,0,0,Dealing_staging
Dealing_staging.SP_Copy_ExternalSources_LP_APEX_EXT981_3EU,SB_Daily,0,0,Dealing_staging
Dealing_staging.SP_Copy_ExternalSources_LP_APEX_EXT982_3EU,SB_Daily,0,0,Dealing_staging
Dealing_staging.SP_Copy_Fivetran_google_sheets_platform_rewards,SB_Daily,0,1,Dealing_staging
Dealing_staging.SP_Copy_MarketMaker_dbo_HedgeTrades,SB_Daily,0,1,Dealing_staging
Dealing_staging.SP_Copy_MarketMaker_ExchangesData_Trades,SB_Daily,0,1,Dealing_staging
Dealing_staging.SP_Copy_MarketMaker_HBCHedgeTrades,SB_Daily,0,1,Dealing_staging
Dealing_staging.SP_Copy_MarketMaker_Instruments,SB_Daily,0,1,Dealing_staging
Dealing_staging.SP_Copy_PositionFailReal_History_PositionFail_DWH,SB_Daily,0,0,Dealing_staging
Dealing_staging.SP_Create_External_Etoro_CEP_CompoundProperties,SB_Daily,0,1,Dealing_staging
Dealing_staging.SP_Create_External_Etoro_CEP_CompoundPropertyToRule,SB_Daily,0,1,Dealing_staging
Dealing_staging.SP_Create_External_Etoro_CEP_Conditions,SB_Daily,0,1,Dealing_staging
Dealing_staging.SP_Create_External_Etoro_CEP_ConditionToCompoundProperty,SB_Daily,0,1,Dealing_staging
Dealing_staging.SP_Create_External_Etoro_CEP_ListCIDMappings,SB_Daily,0,1,Dealing_staging
Dealing_staging.SP_Create_External_Etoro_CEP_NamedLists,SB_Daily,0,1,Dealing_staging
Dealing_staging.SP_Create_External_Etoro_CEP_Rules,SB_Daily,0,1,Dealing_staging
Dealing_staging.SP_Create_External_Etoro_CryptoLiquidity_CryptoTrade,SB_Daily,0,1,Dealing_staging
Dealing_staging.SP_Create_External_Etoro_CryptoLiquidity_CryptoWallets,SB_Daily,0,1,Dealing_staging
Dealing_staging.SP_Create_External_Etoro_Dictionary_ConditionOperators,SB_Daily,0,1,Dealing_staging
Dealing_staging.SP_Create_External_Etoro_Dictionary_ConditionProperties,SB_Daily,0,1,Dealing_staging
Dealing_staging.SP_Create_External_Etoro_Dictionary_InterestRateOverride,SB_Daily,0,1,Dealing_staging
Dealing_staging.SP_Create_External_Etoro_Hedge_InstrumentBoundaries,SB_Daily,0,1,Dealing_staging
Dealing_staging.SP_Create_External_Etoro_Hedge_PortfolioConversionConfigurations,SB_Daily,0,1,Dealing_staging
Dealing_staging.SP_Create_External_Etoro_History_CEP_LOG_CompoundProperties,SB_Daily,0,1,Dealing_staging
Dealing_staging.SP_Create_External_Etoro_History_CEP_LOG_CompoundPropertyToRule,SB_Daily,0,1,Dealing_staging
Dealing_staging.SP_Create_External_Etoro_History_CEP_LOG_ConditionToCompoundProperty,SB_Daily,0,1,Dealing_staging
Dealing_staging.SP_Create_External_Etoro_History_CEP_LOG_NamedLists,SB_Daily,0,1,Dealing_staging
Dealing_staging.SP_Create_External_Etoro_History_CEP_LOG_Rules,SB_Daily,0,1,Dealing_staging
Dealing_staging.SP_Create_External_Etoro_History_CEPListCIDMappings,SB_Daily,0,1,Dealing_staging
Dealing_staging.SP_Create_External_Etoro_History_CompoundProperties,SB_Daily,0,1,Dealing_staging
Dealing_staging.SP_Create_External_Etoro_History_CompoundPropertyToRule,SB_Daily,0,1,Dealing_staging
Dealing_staging.SP_Create_External_Etoro_History_Conditions,SB_Daily,0,1,Dealing_staging
Dealing_staging.SP_Create_External_Etoro_History_ConditionToCompoundProperty,SB_Daily,0,1,Dealing_staging
Dealing_staging.SP_Create_External_Etoro_History_InterestRateOverride,SB_Daily,0,1,Dealing_staging
Dealing_staging.SP_Create_External_Etoro_History_ListCIDMappings,SB_Daily,0,1,Dealing_staging
Dealing_staging.SP_Create_External_Etoro_History_NamedLists,SB_Daily,0,1,Dealing_staging
Dealing_staging.SP_Create_External_Etoro_History_PortfolioConversionConfigurations,SB_Daily,0,1,Dealing_staging
Dealing_staging.SP_Create_External_Etoro_History_Rules,SB_Daily,0,1,Dealing_staging
Dealing_staging.SP_Create_External_Etoro_Trade_LiquidityProviderContracts,SB_Daily,0,1,Dealing_staging
Dealing_staging.SP_Create_External_MarketMaker_dbo_Exchanges,SB_Daily,0,1,Dealing_staging
Dealing_staging.SP_Create_External_MarketMaker_dbo_Instruments,SB_Daily,0,1,Dealing_staging
Dealing_staging.SP_Create_External_Sodreconciliation_apex_EXT869_CashActivity,SB_Daily,0,0,Dealing_staging
DWH_pagetracking.Fact_MarketPageViews_HOLD20240618,COPY DATA,0,0,DWH_pagetracking
DWH_pagetracking.Fact_UserPageViews_HOLD20240618,COPY DATA,0,0,DWH_pagetracking
DWH_watchlists.Fact_Watchlists,COPY DATA,0,0,DWH_watchlists
DWH_watchlists.Fact_WatchlistsItems,COPY DATA,0,0,DWH_watchlists
eMoney_dbo.SP_eMoney_Aggregated_Tribe_Balance,SB_Daily,0,1,eMoney_dbo
eMoney_dbo.SP_eMoney_AM_Target,SB_Daily,0,1,eMoney_dbo
eMoney_dbo.SP_eMoney_Card_Instance_Summary,SB_Daily,0,1,eMoney_dbo
eMoney_dbo.SP_eMoney_Card_Monthly_Snapshot,SB_Daily,0,1,eMoney_dbo
eMoney_dbo.SP_eMoney_Daily_MIMO,SB_Daily,0,1,eMoney_dbo
eMoney_dbo.SP_eMoney_Dim_Country_Rollout,SB_Daily,0,1,eMoney_dbo
eMoney_dbo.SP_eMoney_Panel_Retention,SB_Daily,0,1,eMoney_dbo
eMoney_dbo.SP_eMoney_Reports_Daily,SB_Daily,0,1,eMoney_dbo
eMoney_dbo.SP_eMoney_Yearly_Volume_Target_2023,SB_Daily,0,0,eMoney_dbo
EXW_dbo.SP_DimUser,SB_Daily,0,1,EXW_dbo
EXW_dbo.SP_EXW_C2F_E2E,SB_Daily,0,1,EXW_dbo
EXW_dbo.SP_EXW_CompensationClosingCountries,SB_Daily,0,1,EXW_dbo
EXW_dbo.SP_EXW_ETH_FeeData_Blockchain,SB_Daily,0,1,EXW_dbo
EXW_dbo.SP_EXW_FCA_UserLogin,SB_Daily,0,1,EXW_dbo
EXW_dbo.SP_EXW_Hourly,SB_Daily,0,1,EXW_dbo
EXW_dbo.SP_EXW_InternalWallet,SB_Daily,0,1,EXW_dbo
EXW_dbo.SP_EXW_Inventory_Snapshot_History,SB_Daily,0,1,EXW_dbo
EXW_dbo.SP_EXW_TestUsers,SB_Daily,0,1,EXW_dbo
EXW_dbo.SP_EXW_WalletElligibleCountries,SB_Daily,0,1,EXW_dbo
EXW_dbo.SP_EXW_WalletEntity,SB_Daily,0,1,EXW_dbo
EXW_dbo.SP_EXW_WalletInventory,SB_Daily,0,1,EXW_dbo
EXW_dbo.SP_EXW_WalletRegulation,SB_Daily,0,1,EXW_dbo
EXW_dbo.SP_New_UsersAndWallets_Inventory,SB_Daily,0,1,EXW_dbo
EXW_Wallet.SP_ETL_InstrumentRates_ByHour,SB_Daily,0,1,EXW_Wallet
EXW_Wallet.SP_Prices,SB_Daily,0,1,EXW_Wallet
general.SP_dl_to_db_ADF,SB_Daily,0,0,general
general.SP_dl_to_db_ADF_compliance,SB_Daily,0,1,general
general.SP_Run_Sedric_Email_Data,SB_Daily,0,1,general
general.SP_v_hschangesummarylog_yesterday_email_csv,SB_Daily,0,1,general
