class,phrase,table_fqn,query_count,unique_users,owning_skill_id,hub_skill_id,genie_space_id,genie_space_name,registered_table_count,actual_used_table_count,unused_registered_count,unregistered_used_count,used_not_documented_count,top_used_tables,unused_registered_sample,unregistered_used_sample,used_not_documented_sample,suggested_action
B,identification,,7,,hedge-cost-recon,,,,,,,,,,,,,ADD phrase 'identification' to skill 'hedge-cost-recon' triggers (already in body)
B,identification,,7,,instruments-and-asset-classes,,,,,,,,,,,,,ADD phrase 'identification' to skill 'instruments-and-asset-classes' triggers (already in body)
B,identification,,7,,position-state-and-grain,,,,,,,,,,,,,ADD phrase 'identification' to skill 'position-state-and-grain' triggers (already in body)
B,identification,,7,,domain-trading,,,,,,,,,,,,,ADD phrase 'identification' to skill 'domain-trading' triggers (already in body)
B,identification,,7,,instruments,,,,,,,,,,,,,ADD phrase 'identification' to skill 'instruments' triggers (already in body)
B,reporting,,7,,aml-alert-routing,,,,,,,,,,,,,ADD phrase 'reporting' to skill 'aml-alert-routing' triggers (already in body)
B,reporting,,7,,aml-regtech-pipeline,,,,,,,,,,,,,ADD phrase 'reporting' to skill 'aml-regtech-pipeline' triggers (already in body)
B,reporting,,7,,aml-risk-scoring,,,,,,,,,,,,,ADD phrase 'reporting' to skill 'aml-risk-scoring' triggers (already in body)
B,reporting,,7,,domain-compliance-and-aml,,,,,,,,,,,,,ADD phrase 'reporting' to skill 'domain-compliance-and-aml' triggers (already in body)
B,reporting,,7,,crypto-to-fiat,,,,,,,,,,,,,ADD phrase 'reporting' to skill 'crypto-to-fiat' triggers (already in body)
B,reporting,,7,,refund-chargeback-chain,,,,,,,,,,,,,ADD phrase 'reporting' to skill 'refund-chargeback-chain' triggers (already in body)
B,reporting,,7,,tribe-emoney-audit,,,,,,,,,,,,,ADD phrase 'reporting' to skill 'tribe-emoney-audit' triggers (already in body)
B,reporting,,7,,customer-master-record,,,,,,,,,,,,,ADD phrase 'reporting' to skill 'customer-master-record' triggers (already in body)
B,reporting,,7,,customer-models-and-segmentation,,,,,,,,,,,,,ADD phrase 'reporting' to skill 'customer-models-and-segmentation' triggers (already in body)
B,reporting,,7,,identity-jurisdiction-and-regulation,,,,,,,,,,,,,ADD phrase 'reporting' to skill 'identity-jurisdiction-and-regulation' triggers (already in body)
B,reporting,,7,,oltp-customer-static-and-breaches,,,,,,,,,,,,,ADD phrase 'reporting' to skill 'oltp-customer-static-and-breaches' triggers (already in body)
B,reporting,,7,,domain-customer-and-identity,,,,,,,,,,,,,ADD phrase 'reporting' to skill 'domain-customer-and-identity' triggers (already in body)
B,reporting,,7,,crypto-wallet,,,,,,,,,,,,,ADD phrase 'reporting' to skill 'crypto-wallet' triggers (already in body)
B,reporting,,7,,finance-recon-and-balances,,,,,,,,,,,,,ADD phrase 'reporting' to skill 'finance-recon-and-balances' triggers (already in body)
B,reporting,,7,,domain-payments,,,,,,,,,,,,,ADD phrase 'reporting' to skill 'domain-payments' triggers (already in body)
B,reporting,,7,,revenue-moneyfarm,,,,,,,,,,,,,ADD phrase 'reporting' to skill 'revenue-moneyfarm' triggers (already in body)
B,reporting,,7,,domain-revenue-and-fees,,,,,,,,,,,,,ADD phrase 'reporting' to skill 'domain-revenue-and-fees' triggers (already in body)
B,reporting,,7,,broker-and-lp-reconciliation,,,,,,,,,,,,,ADD phrase 'reporting' to skill 'broker-and-lp-reconciliation' triggers (already in body)
B,reporting,,7,,hedge-cost-recon,,,,,,,,,,,,,ADD phrase 'reporting' to skill 'hedge-cost-recon' triggers (already in body)
B,reporting,,7,,lp-contracts-and-cogs,,,,,,,,,,,,,ADD phrase 'reporting' to skill 'lp-contracts-and-cogs' triggers (already in body)
B,reporting,,7,,trading-volumes,,,,,,,,,,,,,ADD phrase 'reporting' to skill 'trading-volumes' triggers (already in body)
B,reporting,,7,,portfolio-value,,,,,,,,,,,,,ADD phrase 'reporting' to skill 'portfolio-value' triggers (already in body)
B,reporting,,7,,revenue,,,,,,,,,,,,,ADD phrase 'reporting' to skill 'revenue' triggers (already in body)
B,reporting,,7,,valid-users-filter-contract,,,,,,,,,,,,,ADD phrase 'reporting' to skill 'valid-users-filter-contract' triggers (already in body)
B,revenue_usd,,7,,compliance-customer-snapshot-and-club,,,,,,,,,,,,,ADD phrase 'revenue_usd' to skill 'compliance-customer-snapshot-and-club' triggers (already in body)
B,revenue_usd,,7,,finance-recon-and-balances,,,,,,,,,,,,,ADD phrase 'revenue_usd' to skill 'finance-recon-and-balances' triggers (already in body)
B,revenue_usd,,7,,hedge-cost-recon,,,,,,,,,,,,,ADD phrase 'revenue_usd' to skill 'hedge-cost-recon' triggers (already in body)
B,revenue_usd,,7,,valid-users-filter-contract,,,,,,,,,,,,,ADD phrase 'revenue_usd' to skill 'valid-users-filter-contract' triggers (already in body)
B,compensated,,7,,best-execution,,,,,,,,,,,,,ADD phrase 'compensated' to skill 'best-execution' triggers (already in body)
B,balancedate,,7,,tribe-emoney-audit,,,,,,,,,,,,,ADD phrase 'balancedate' to skill 'tribe-emoney-audit' triggers (already in body)
B,aml_us,,7,,finance-recon-and-balances,,,,,,,,,,,,,ADD phrase 'aml_us' to skill 'finance-recon-and-balances' triggers (already in body)
B,aml_us,,7,,domain-payments,,,,,,,,,,,,,ADD phrase 'aml_us' to skill 'domain-payments' triggers (already in body)
B,levelid,,7,,compliance-customer-snapshot-and-club,,,,,,,,,,,,,ADD phrase 'levelid' to skill 'compliance-customer-snapshot-and-club' triggers (already in body)
B,levelid,,7,,customer-action-audit-trail,,,,,,,,,,,,,ADD phrase 'levelid' to skill 'customer-action-audit-trail' triggers (already in body)
B,levelid,,7,,identity-jurisdiction-and-regulation,,,,,,,,,,,,,ADD phrase 'levelid' to skill 'identity-jurisdiction-and-regulation' triggers (already in body)
B,levelid,,7,,oltp-customer-static-and-breaches,,,,,,,,,,,,,ADD phrase 'levelid' to skill 'oltp-customer-static-and-breaches' triggers (already in body)
B,levelid,,7,,fees-deposit-withdraw-fx,,,,,,,,,,,,,ADD phrase 'levelid' to skill 'fees-deposit-withdraw-fx' triggers (already in body)
B,levelid,,7,,valid-users-filter-contract,,,,,,,,,,,,,ADD phrase 'levelid' to skill 'valid-users-filter-contract' triggers (already in body)
B,extended,,7,,aml-risk-scoring,,,,,,,,,,,,,ADD phrase 'extended' to skill 'aml-risk-scoring' triggers (already in body)
B,extended,,7,,domain-compliance-and-aml,,,,,,,,,,,,,ADD phrase 'extended' to skill 'domain-compliance-and-aml' triggers (already in body)
B,extended,,7,,identity-jurisdiction-and-regulation,,,,,,,,,,,,,ADD phrase 'extended' to skill 'identity-jurisdiction-and-regulation' triggers (already in body)
B,extended,,7,,instruments-and-asset-classes,,,,,,,,,,,,,ADD phrase 'extended' to skill 'instruments-and-asset-classes' triggers (already in body)
B,extended,,7,,trading-volumes,,,,,,,,,,,,,ADD phrase 'extended' to skill 'trading-volumes' triggers (already in body)
B,extended,,7,,instruments,,,,,,,,,,,,,ADD phrase 'extended' to skill 'instruments' triggers (already in body)
B,blockreasondesc,,7,,compliance-customer-snapshot-and-club,,,,,,,,,,,,,ADD phrase 'blockreasondesc' to skill 'compliance-customer-snapshot-and-club' triggers (already in body)
B,blockreasondesc,,7,,oltp-customer-static-and-breaches,,,,,,,,,,,,,ADD phrase 'blockreasondesc' to skill 'oltp-customer-static-and-breaches' triggers (already in body)
B,regardless,,7,,pricing-and-currency-history,,,,,,,,,,,,,ADD phrase 'regardless' to skill 'pricing-and-currency-history' triggers (already in body)
B,regardless,,7,,trading-volumes,,,,,,,,,,,,,ADD phrase 'regardless' to skill 'trading-volumes' triggers (already in body)
B,event_hub,,7,,dealing-investigation-and-execution,,,,,,,,,,,,,ADD phrase 'event_hub' to skill 'dealing-investigation-and-execution' triggers (already in body)
B,totalmirrorpositionsamount,,7,,portfolio-value-aum-pnl,,,,,,,,,,,,,ADD phrase 'totalmirrorpositionsamount' to skill 'portfolio-value-aum-pnl' triggers (already in body)
B,copypositionpnl,,7,,portfolio-value-aum-pnl,,,,,,,,,,,,,ADD phrase 'copypositionpnl' to skill 'portfolio-value-aum-pnl' triggers (already in body)
B,etorian,,7,,domain-customer-and-identity,,,,,,,,,,,,,ADD phrase 'etorian' to skill 'domain-customer-and-identity' triggers (already in body)
B,etorian,,7,,domain-payments,,,,,,,,,,,,,ADD phrase 'etorian' to skill 'domain-payments' triggers (already in body)
B,etorian,,7,,domain-revenue-and-fees,,,,,,,,,,,,,ADD phrase 'etorian' to skill 'domain-revenue-and-fees' triggers (already in body)
B,etorian,,7,,domain-trading,,,,,,,,,,,,,ADD phrase 'etorian' to skill 'domain-trading' triggers (already in body)
B,reopened,,7,,customer-action-audit-trail,,,,,,,,,,,,,ADD phrase 'reopened' to skill 'customer-action-audit-trail' triggers (already in body)
B,reopened,,7,,identity-jurisdiction-and-regulation,,,,,,,,,,,,,ADD phrase 'reopened' to skill 'identity-jurisdiction-and-regulation' triggers (already in body)
B,reopened,,7,,position-state-and-grain,,,,,,,,,,,,,ADD phrase 'reopened' to skill 'position-state-and-grain' triggers (already in body)
B,working,,7,,crm-cases-csat-and-churn,,,,,,,,,,,,,ADD phrase 'working' to skill 'crm-cases-csat-and-churn' triggers (already in body)
B,working,,7,,oltp-customer-static-and-breaches,,,,,,,,,,,,,ADD phrase 'working' to skill 'oltp-customer-static-and-breaches' triggers (already in body)
B,working,,7,,finance-recon-and-balances,,,,,,,,,,,,,ADD phrase 'working' to skill 'finance-recon-and-balances' triggers (already in body)
B,working,,7,,trading-revenue-and-fees,,,,,,,,,,,,,ADD phrase 'working' to skill 'trading-revenue-and-fees' triggers (already in body)
B,isopenopen,,7,,compliance-customer-snapshot-and-club,,,,,,,,,,,,,ADD phrase 'isopenopen' to skill 'compliance-customer-snapshot-and-club' triggers (already in body)
B,isopenopen,,7,,position-state-and-grain,,,,,,,,,,,,,ADD phrase 'isopenopen' to skill 'position-state-and-grain' triggers (already in body)
B,enabled,,7,,oltp-customer-static-and-breaches,,,,,,,,,,,,,ADD phrase 'enabled' to skill 'oltp-customer-static-and-breaches' triggers (already in body)
B,enabled,,7,,instruments-and-asset-classes,,,,,,,,,,,,,ADD phrase 'enabled' to skill 'instruments-and-asset-classes' triggers (already in body)
B,enabled,,7,,trading-volumes,,,,,,,,,,,,,ADD phrase 'enabled' to skill 'trading-volumes' triggers (already in body)
B,identifier,,7,,aml-alert-routing,,,,,,,,,,,,,ADD phrase 'identifier' to skill 'aml-alert-routing' triggers (already in body)
B,identifier,,7,,aml-regtech-pipeline,,,,,,,,,,,,,ADD phrase 'identifier' to skill 'aml-regtech-pipeline' triggers (already in body)
B,identifier,,7,,aml-risk-scoring,,,,,,,,,,,,,ADD phrase 'identifier' to skill 'aml-risk-scoring' triggers (already in body)
B,identifier,,7,,domain-compliance-and-aml,,,,,,,,,,,,,ADD phrase 'identifier' to skill 'domain-compliance-and-aml' triggers (already in body)
B,identifier,,7,,customer-action-audit-trail,,,,,,,,,,,,,ADD phrase 'identifier' to skill 'customer-action-audit-trail' triggers (already in body)
B,identifier,,7,,customer-master-record,,,,,,,,,,,,,ADD phrase 'identifier' to skill 'customer-master-record' triggers (already in body)
B,identifier,,7,,domain-customer-and-identity,,,,,,,,,,,,,ADD phrase 'identifier' to skill 'domain-customer-and-identity' triggers (already in body)
B,identifier,,7,,crypto-wallet,,,,,,,,,,,,,ADD phrase 'identifier' to skill 'crypto-wallet' triggers (already in body)
B,identifier,,7,,deposits-and-withdrawals,,,,,,,,,,,,,ADD phrase 'identifier' to skill 'deposits-and-withdrawals' triggers (already in body)
B,identifier,,7,,emoney-accounts-and-cards,,,,,,,,,,,,,ADD phrase 'identifier' to skill 'emoney-accounts-and-cards' triggers (already in body)
B,identifier,,7,,mimo-panel-and-ddr,,,,,,,,,,,,,ADD phrase 'identifier' to skill 'mimo-panel-and-ddr' triggers (already in body)
B,identifier,,7,,domain-payments,,,,,,,,,,,,,ADD phrase 'identifier' to skill 'domain-payments' triggers (already in body)
B,identifier,,7,,fees-deposit-withdraw-fx,,,,,,,,,,,,,ADD phrase 'identifier' to skill 'fees-deposit-withdraw-fx' triggers (already in body)
B,identifier,,7,,hedge-cost-recon,,,,,,,,,,,,,ADD phrase 'identifier' to skill 'hedge-cost-recon' triggers (already in body)
B,identifier,,7,,domain-trading,,,,,,,,,,,,,ADD phrase 'identifier' to skill 'domain-trading' triggers (already in body)
B,identifier,,7,,mimo,,,,,,,,,,,,,ADD phrase 'identifier' to skill 'mimo' triggers (already in body)
B,correlates,,7,,deposits-and-withdrawals,,,,,,,,,,,,,ADD phrase 'correlates' to skill 'deposits-and-withdrawals' triggers (already in body)
B,markets,,7,,domain-customer-and-identity,,,,,,,,,,,,,ADD phrase 'markets' to skill 'domain-customer-and-identity' triggers (already in body)
B,markets,,7,,crypto-wallet,,,,,,,,,,,,,ADD phrase 'markets' to skill 'crypto-wallet' triggers (already in body)
B,markets,,7,,domain-payments,,,,,,,,,,,,,ADD phrase 'markets' to skill 'domain-payments' triggers (already in body)
B,markets,,7,,domain-revenue-and-fees,,,,,,,,,,,,,ADD phrase 'markets' to skill 'domain-revenue-and-fees' triggers (already in body)
B,markets,,7,,domain-trading,,,,,,,,,,,,,ADD phrase 'markets' to skill 'domain-trading' triggers (already in body)
B,v_fact_snapshotcustomer_fromdateid_masked,,7,,aml-alert-routing,,,,,,,,,,,,,ADD phrase 'v_fact_snapshotcustomer_fromdateid_masked' to skill 'aml-alert-routing' triggers (already in body)
B,v_fact_snapshotcustomer_fromdateid_masked,,7,,compliance-customer-snapshot-and-club,,,,,,,,,,,,,ADD phrase 'v_fact_snapshotcustomer_fromdateid_masked' to skill 'compliance-customer-snapshot-and-club' triggers (already in body)
B,v_fact_snapshotcustomer_fromdateid_masked,,7,,valid-users-filter-contract,,,,,,,,,,,,,ADD phrase 'v_fact_snapshotcustomer_fromdateid_masked' to skill 'valid-users-filter-contract' triggers (already in body)
B,clause,,7,,deposits-and-withdrawals,,,,,,,,,,,,,ADD phrase 'clause' to skill 'deposits-and-withdrawals' triggers (already in body)
B,clause,,7,,valid-users-filter-contract,,,,,,,,,,,,,ADD phrase 'clause' to skill 'valid-users-filter-contract' triggers (already in body)
B,vg_ddr_revenue,,7,,fees-deposit-withdraw-fx,,,,,,,,,,,,,ADD phrase 'vg_ddr_revenue' to skill 'fees-deposit-withdraw-fx' triggers (already in body)
B,execute_sql,,7,,lp-contracts-and-cogs,,,,,,,,,,,,,ADD phrase 'execute_sql' to skill 'lp-contracts-and-cogs' triggers (already in body)
B,issued,,7,,tribe-emoney-audit,,,,,,,,,,,,,ADD phrase 'issued' to skill 'tribe-emoney-audit' triggers (already in body)
B,issued,,7,,position-state-and-grain,,,,,,,,,,,,,ADD phrase 'issued' to skill 'position-state-and-grain' triggers (already in body)
B,utility,,7,,uc-naming-conventions,,,,,,,,,,,,,ADD phrase 'utility' to skill 'uc-naming-conventions' triggers (already in body)
B,withdrawalid,,7,,crm-cases-csat-and-churn,,,,,,,,,,,,,ADD phrase 'withdrawalid' to skill 'crm-cases-csat-and-churn' triggers (already in body)
B,agentname,,7,,crm-cases-csat-and-churn,,,,,,,,,,,,,ADD phrase 'agentname' to skill 'crm-cases-csat-and-churn' triggers (already in body)
B,agentname,,7,,domain-customer-and-identity,,,,,,,,,,,,,ADD phrase 'agentname' to skill 'domain-customer-and-identity' triggers (already in body)
B,redeem,,7,,crypto-to-fiat,,,,,,,,,,,,,ADD phrase 'redeem' to skill 'crypto-to-fiat' triggers (already in body)
B,redeem,,7,,compliance-customer-snapshot-and-club,,,,,,,,,,,,,ADD phrase 'redeem' to skill 'compliance-customer-snapshot-and-club' triggers (already in body)
B,redeem,,7,,customer-action-audit-trail,,,,,,,,,,,,,ADD phrase 'redeem' to skill 'customer-action-audit-trail' triggers (already in body)
B,redeem,,7,,crypto-wallet,,,,,,,,,,,,,ADD phrase 'redeem' to skill 'crypto-wallet' triggers (already in body)
B,redeem,,7,,domain-payments,,,,,,,,,,,,,ADD phrase 'redeem' to skill 'domain-payments' triggers (already in body)
B,redeem,,7,,trading-revenue-and-fees,,,,,,,,,,,,,ADD phrase 'redeem' to skill 'trading-revenue-and-fees' triggers (already in body)
B,redeem,,7,,revenue,,,,,,,,,,,,,ADD phrase 'redeem' to skill 'revenue' triggers (already in body)
B,export,,7,,tribe-emoney-audit,,,,,,,,,,,,,ADD phrase 'export' to skill 'tribe-emoney-audit' triggers (already in body)
B,export,,7,,revenue-moneyfarm,,,,,,,,,,,,,ADD phrase 'export' to skill 'revenue-moneyfarm' triggers (already in body)
B,bonustypeid,,7,,customer-action-audit-trail,,,,,,,,,,,,,ADD phrase 'bonustypeid' to skill 'customer-action-audit-trail' triggers (already in body)
B,following,,6,,revenue-staking-and-share-lending,,,,,,,,,,,,,ADD phrase 'following' to skill 'revenue-staking-and-share-lending' triggers (already in body)
B,following,,6,,domain-revenue-and-fees,,,,,,,,,,,,,ADD phrase 'following' to skill 'domain-revenue-and-fees' triggers (already in body)
B,following,,6,,revenue,,,,,,,,,,,,,ADD phrase 'following' to skill 'revenue' triggers (already in body)
B,doneby,,6,,crm-cases-csat-and-churn,,,,,,,,,,,,,ADD phrase 'doneby' to skill 'crm-cases-csat-and-churn' triggers (already in body)
B,clientrequestid,,6,,dealing-investigation-and-execution,,,,,,,,,,,,,ADD phrase 'clientrequestid' to skill 'dealing-investigation-and-execution' triggers (already in body)
B,cid_club,,6,,compliance-customer-snapshot-and-club,,,,,,,,,,,,,ADD phrase 'cid_club' to skill 'compliance-customer-snapshot-and-club' triggers (already in body)
B,losing,,6,,finance-recon-and-balances,,,,,,,,,,,,,ADD phrase 'losing' to skill 'finance-recon-and-balances' triggers (already in body)
B,losing,,6,,domain-payments,,,,,,,,,,,,,ADD phrase 'losing' to skill 'domain-payments' triggers (already in body)
B,losing,,6,,trading-revenue-and-fees,,,,,,,,,,,,,ADD phrase 'losing' to skill 'trading-revenue-and-fees' triggers (already in body)
B,losing,,6,,portfolio-value-aum-pnl,,,,,,,,,,,,,ADD phrase 'losing' to skill 'portfolio-value-aum-pnl' triggers (already in body)
B,losing,,6,,position-state-and-grain,,,,,,,,,,,,,ADD phrase 'losing' to skill 'position-state-and-grain' triggers (already in body)
B,losing,,6,,pricing-and-currency-history,,,,,,,,,,,,,ADD phrase 'losing' to skill 'pricing-and-currency-history' triggers (already in body)
B,losing,,6,,trading-volumes,,,,,,,,,,,,,ADD phrase 'losing' to skill 'trading-volumes' triggers (already in body)
B,riskstatusid,,6,,customer-action-audit-trail,,,,,,,,,,,,,ADD phrase 'riskstatusid' to skill 'customer-action-audit-trail' triggers (already in body)
B,riskstatusid,,6,,identity-jurisdiction-and-regulation,,,,,,,,,,,,,ADD phrase 'riskstatusid' to skill 'identity-jurisdiction-and-regulation' triggers (already in body)
B,depositor,,6,,compliance-customer-snapshot-and-club,,,,,,,,,,,,,ADD phrase 'depositor' to skill 'compliance-customer-snapshot-and-club' triggers (already in body)
B,depositor,,6,,customer-action-audit-trail,,,,,,,,,,,,,ADD phrase 'depositor' to skill 'customer-action-audit-trail' triggers (already in body)
B,depositor,,6,,identity-jurisdiction-and-regulation,,,,,,,,,,,,,ADD phrase 'depositor' to skill 'identity-jurisdiction-and-regulation' triggers (already in body)
B,depositor,,6,,mimo,,,,,,,,,,,,,ADD phrase 'depositor' to skill 'mimo' triggers (already in body)
B,closing,,6,,finance-recon-and-balances,,,,,,,,,,,,,ADD phrase 'closing' to skill 'finance-recon-and-balances' triggers (already in body)
B,closing,,6,,domain-payments,,,,,,,,,,,,,ADD phrase 'closing' to skill 'domain-payments' triggers (already in body)
B,closing,,6,,trading-revenue-and-fees,,,,,,,,,,,,,ADD phrase 'closing' to skill 'trading-revenue-and-fees' triggers (already in body)
B,closing,,6,,portfolio-value-aum-pnl,,,,,,,,,,,,,ADD phrase 'closing' to skill 'portfolio-value-aum-pnl' triggers (already in body)
B,closing,,6,,position-state-and-grain,,,,,,,,,,,,,ADD phrase 'closing' to skill 'position-state-and-grain' triggers (already in body)
B,closing,,6,,pricing-and-currency-history,,,,,,,,,,,,,ADD phrase 'closing' to skill 'pricing-and-currency-history' triggers (already in body)
B,rollover,,6,,deposits-and-withdrawals,,,,,,,,,,,,,ADD phrase 'rollover' to skill 'deposits-and-withdrawals' triggers (already in body)
B,rollover,,6,,domain-payments,,,,,,,,,,,,,ADD phrase 'rollover' to skill 'domain-payments' triggers (already in body)
B,rollover,,6,,fees-deposit-withdraw-fx,,,,,,,,,,,,,ADD phrase 'rollover' to skill 'fees-deposit-withdraw-fx' triggers (already in body)
B,rollover,,6,,fees-misc-dormant-options-interest,,,,,,,,,,,,,ADD phrase 'rollover' to skill 'fees-misc-dormant-options-interest' triggers (already in body)
B,rollover,,6,,revenue-staking-and-share-lending,,,,,,,,,,,,,ADD phrase 'rollover' to skill 'revenue-staking-and-share-lending' triggers (already in body)
B,rollover,,6,,instruments-and-asset-classes,,,,,,,,,,,,,ADD phrase 'rollover' to skill 'instruments-and-asset-classes' triggers (already in body)
B,rollover,,6,,domain-trading,,,,,,,,,,,,,ADD phrase 'rollover' to skill 'domain-trading' triggers (already in body)
B,rollover,,6,,trading-volumes,,,,,,,,,,,,,ADD phrase 'rollover' to skill 'trading-volumes' triggers (already in body)
B,escalationdate,,6,,crm-cases-csat-and-churn,,,,,,,,,,,,,ADD phrase 'escalationdate' to skill 'crm-cases-csat-and-churn' triggers (already in body)
B,internalcomment,,6,,crm-cases-csat-and-churn,,,,,,,,,,,,,ADD phrase 'internalcomment' to skill 'crm-cases-csat-and-churn' triggers (already in body)
B,collect,,6,,domain-revenue-and-fees,,,,,,,,,,,,,ADD phrase 'collect' to skill 'domain-revenue-and-fees' triggers (already in body)
B,collect,,6,,dealing-investigation-and-execution,,,,,,,,,,,,,ADD phrase 'collect' to skill 'dealing-investigation-and-execution' triggers (already in body)
B,collect,,6,,lp-contracts-and-cogs,,,,,,,,,,,,,ADD phrase 'collect' to skill 'lp-contracts-and-cogs' triggers (already in body)
B,collect,,6,,revenue,,,,,,,,,,,,,ADD phrase 'collect' to skill 'revenue' triggers (already in body)
B,gateway,,6,,dealing-investigation-and-execution,,,,,,,,,,,,,ADD phrase 'gateway' to skill 'dealing-investigation-and-execution' triggers (already in body)
B,isclosed,,6,,domain-revenue-and-fees,,,,,,,,,,,,,ADD phrase 'isclosed' to skill 'domain-revenue-and-fees' triggers (already in body)
B,isclosed,,6,,trading-revenue-and-fees,,,,,,,,,,,,,ADD phrase 'isclosed' to skill 'trading-revenue-and-fees' triggers (already in body)
B,isclosed,,6,,dealing-investigation-and-execution,,,,,,,,,,,,,ADD phrase 'isclosed' to skill 'dealing-investigation-and-execution' triggers (already in body)
B,transfers,,6,,emoney-accounts-and-cards,,,,,,,,,,,,,ADD phrase 'transfers' to skill 'emoney-accounts-and-cards' triggers (already in body)
B,transfers,,6,,mimo-panel-and-ddr,,,,,,,,,,,,,ADD phrase 'transfers' to skill 'mimo-panel-and-ddr' triggers (already in body)
B,transfers,,6,,fees-deposit-withdraw-fx,,,,,,,,,,,,,ADD phrase 'transfers' to skill 'fees-deposit-withdraw-fx' triggers (already in body)
B,transfers,,6,,revenue-spaceship,,,,,,,,,,,,,ADD phrase 'transfers' to skill 'revenue-spaceship' triggers (already in body)
B,transfers,,6,,domain-revenue-and-fees,,,,,,,,,,,,,ADD phrase 'transfers' to skill 'domain-revenue-and-fees' triggers (already in body)
B,transfers,,6,,position-state-and-grain,,,,,,,,,,,,,ADD phrase 'transfers' to skill 'position-state-and-grain' triggers (already in body)
B,cancelled,,6,,recurring-deposit-to-trade,,,,,,,,,,,,,ADD phrase 'cancelled' to skill 'recurring-deposit-to-trade' triggers (already in body)
B,cancelled,,6,,refund-chargeback-chain,,,,,,,,,,,,,ADD phrase 'cancelled' to skill 'refund-chargeback-chain' triggers (already in body)
B,cancelled,,6,,revenue-spaceship,,,,,,,,,,,,,ADD phrase 'cancelled' to skill 'revenue-spaceship' triggers (already in body)
B,cancelled,,6,,best-execution,,,,,,,,,,,,,ADD phrase 'cancelled' to skill 'best-execution' triggers (already in body)
B,cancelled,,6,,dealing-investigation-and-execution,,,,,,,,,,,,,ADD phrase 'cancelled' to skill 'dealing-investigation-and-execution' triggers (already in body)
B,explicit,,6,,aml-alert-routing,,,,,,,,,,,,,ADD phrase 'explicit' to skill 'aml-alert-routing' triggers (already in body)
B,explicit,,6,,aml-risk-scoring,,,,,,,,,,,,,ADD phrase 'explicit' to skill 'aml-risk-scoring' triggers (already in body)
B,explicit,,6,,domain-compliance-and-aml,,,,,,,,,,,,,ADD phrase 'explicit' to skill 'domain-compliance-and-aml' triggers (already in body)
B,explicit,,6,,tribe-emoney-audit,,,,,,,,,,,,,ADD phrase 'explicit' to skill 'tribe-emoney-audit' triggers (already in body)
B,explicit,,6,,customer-master-record,,,,,,,,,,,,,ADD phrase 'explicit' to skill 'customer-master-record' triggers (already in body)
B,explicit,,6,,domain-customer-and-identity,,,,,,,,,,,,,ADD phrase 'explicit' to skill 'domain-customer-and-identity' triggers (already in body)
B,explicit,,6,,deposits-and-withdrawals,,,,,,,,,,,,,ADD phrase 'explicit' to skill 'deposits-and-withdrawals' triggers (already in body)
B,explicit,,6,,finance-recon-and-balances,,,,,,,,,,,,,ADD phrase 'explicit' to skill 'finance-recon-and-balances' triggers (already in body)
B,explicit,,6,,domain-payments,,,,,,,,,,,,,ADD phrase 'explicit' to skill 'domain-payments' triggers (already in body)
B,explicit,,6,,fees-deposit-withdraw-fx,,,,,,,,,,,,,ADD phrase 'explicit' to skill 'fees-deposit-withdraw-fx' triggers (already in body)
B,explicit,,6,,domain-revenue-and-fees,,,,,,,,,,,,,ADD phrase 'explicit' to skill 'domain-revenue-and-fees' triggers (already in body)
B,explicit,,6,,trading-revenue-and-fees,,,,,,,,,,,,,ADD phrase 'explicit' to skill 'trading-revenue-and-fees' triggers (already in body)
B,explicit,,6,,best-execution,,,,,,,,,,,,,ADD phrase 'explicit' to skill 'best-execution' triggers (already in body)
B,explicit,,6,,broker-and-lp-reconciliation,,,,,,,,,,,,,ADD phrase 'explicit' to skill 'broker-and-lp-reconciliation' triggers (already in body)
B,explicit,,6,,hedge-cost-recon,,,,,,,,,,,,,ADD phrase 'explicit' to skill 'hedge-cost-recon' triggers (already in body)
B,explicit,,6,,lp-contracts-and-cogs,,,,,,,,,,,,,ADD phrase 'explicit' to skill 'lp-contracts-and-cogs' triggers (already in body)
B,explicit,,6,,portfolio-value-aum-pnl,,,,,,,,,,,,,ADD phrase 'explicit' to skill 'portfolio-value-aum-pnl' triggers (already in body)
B,explicit,,6,,position-state-and-grain,,,,,,,,,,,,,ADD phrase 'explicit' to skill 'position-state-and-grain' triggers (already in body)
B,explicit,,6,,pricing-and-currency-history,,,,,,,,,,,,,ADD phrase 'explicit' to skill 'pricing-and-currency-history' triggers (already in body)
B,explicit,,6,,domain-trading,,,,,,,,,,,,,ADD phrase 'explicit' to skill 'domain-trading' triggers (already in body)
B,explicit,,6,,mimo,,,,,,,,,,,,,ADD phrase 'explicit' to skill 'mimo' triggers (already in body)
B,explicit,,6,,valid-users-filter-contract,,,,,,,,,,,,,ADD phrase 'explicit' to skill 'valid-users-filter-contract' triggers (already in body)
B,bronze_etoro_trade_hedgeserver,,6,,lp-contracts-and-cogs,,,,,,,,,,,,,ADD phrase 'bronze_etoro_trade_hedgeserver' to skill 'lp-contracts-and-cogs' triggers (already in body)
B,report_date,,6,,aml-risk-scoring,,,,,,,,,,,,,ADD phrase 'report_date' to skill 'aml-risk-scoring' triggers (already in body)
B,ticketstatus,,6,,crm-cases-csat-and-churn,,,,,,,,,,,,,ADD phrase 'ticketstatus' to skill 'crm-cases-csat-and-churn' triggers (already in body)
